feature,coef,abs_coef
"cat__Station_Primary School, Bodha",4.285971866530758,4.285971866530758
"cat__Station_Primary School, Bohra",0.6848807570304416,0.6848807570304416
"cat__Station_Primary School, Brahmpur",-0.08500254184058065,0.08500254184058065
"cat__Station_Primary School, Chariya Bujrag",1.424357531443846,1.424357531443846
"cat__Station_Primary School, Chiplatha",-1.4237938607960245,1.4237938607960245
"cat__Station_Primary School, Dagarpur Tigadi",-0.9685326449956335,0.9685326449956335
"cat__Station_Primary School, Dera Devra bujurg",-5.241850742660176,5.241850742660176
"cat__Station_Primary School, Dewari",3.642839286515027,3.642839286515027
"cat__Station_Primary School, Dhanaura",-15.593231946157033,15.593231946157033
"cat__Station_Primary School, Dhanaura Tikari",-4.546683527238429,4.546683527238429
"cat__Station_Primary School, Dhankharpur",1.3255571838194555,1.3255571838194555
"cat__Station_Primary School, Dhikana",1.135658363108064,1.135658363108064
"cat__Station_Primary School, Evani",-6.112475030328369,6.112475030328369
"cat__Station_Primary School, Gaidaira",-1.3800299398295124,1.3800299398295124
"cat__Station_Primary School, Garher",0.267201264992309,0.267201264992309
"cat__Station_Primary School, Gauripur Javahar Nagar",-2.5349718889222856,2.5349718889222856
"cat__Station_Primary School, Gotaka",-6.437995254794185,6.437995254794185
"cat__Station_Primary School, Gursarai tahrauli tahshil",-2.4802463986343923,2.4802463986343923
"cat__Station_Primary School, Jhaaro Kalan",0.07278107338675,0.07278107338675
"cat__Station_Primary School, Jogehthi",-1.2336828268427844,1.2336828268427844
"cat__Station_Primary School, Johadi",-7.64699721160008,7.64699721160008
"cat__Station_Primary School, Kailgwan",-2.4018886405627313,2.4018886405627313
"cat__Station_Primary School, Kakadipur",-1.0017659142907576,1.0017659142907576
"cat__Station_Primary School, Kakaurkala",2.957952676036939,2.957952676036939
"cat__Station_Primary School, Kalan Bar Devran",-9.335140874032504,9.335140874032504
"cat__Station_Primary School, Kalani Khurad",0.14652012565481698,0.14652012565481698
"cat__Station_Primary School, Kantit",2.2053063871394443,2.2053063871394443
"cat__Station_Primary School, Kaparwar",-1.1421923588406315,1.1421923588406315
"cat__Station_Primary School, Karasdev Mandir",-5.48851309170027,5.48851309170027
"cat__Station_Primary School, Kevtam",0.8323527621380435,0.8323527621380435
"cat__Station_Primary School, Khandeura",-9.787485841063926,9.787485841063926
"cat__Station_Primary School, Khiriya",-0.6656244847394532,0.6656244847394532
"cat__Station_Primary School, Khujurahokhurd",-0.6962626453276926,0.6962626453276926
"cat__Station_Primary School, Kodai",-0.9961800369668765,0.9961800369668765
"cat__Station_Primary School, Koilar",-2.1135380510887956,2.1135380510887956
"cat__Station_Primary School, Kritikhand",3.2554867580874998,3.2554867580874998
"cat__Station_Primary School, Leharthkurpura",-2.489459405107766,2.489459405107766
"cat__Station_Primary School, Manupura",-2.668798958712898,2.668798958712898
"cat__Station_Primary School, Marry",-0.640703438123694,0.640703438123694
"cat__Station_Primary School, Masaurakhurd",-2.843994508279536,2.843994508279536
"cat__Station_Primary School, Mithabel",-0.1270139804628201,0.1270139804628201
"cat__Station_Primary School, Motiyari, Mahuaa, Banda_1",-3.7806867531589887,3.7806867531589887
"cat__Station_Primary School, Narokhar",2.7601025955551677,2.7601025955551677
"cat__Station_Primary School, Narouiya Daamar",-4.208056441696158,4.208056441696158
"cat__Station_Primary School, Nota",-3.7015119592857957,3.7015119592857957
"cat__Station_Primary School, Pachar",-0.4150675360521916,0.4150675360521916
"cat__Station_Primary School, Padra",-6.114732711780277,6.114732711780277
"cat__Station_Primary School, Pakarhut",0.06919274839469836,0.06919274839469836
"cat__Station_Primary School, Pali",-1.8775305927414863,1.8775305927414863
"cat__Station_Primary School, Paraon",-2.9709253301609806,2.9709253301609806
"cat__Station_Primary School, Pashu palan Vibhag Masuri",-5.418216612471248,5.418216612471248
"cat__Station_Primary School, Purakalan, Talbehat, Lalitpur_1",-1.5888447481842718,1.5888447481842718
"cat__Station_Primary School, R.K.Inter college",2.0708665246314695,2.0708665246314695
"cat__Station_Primary School, Radhana",-0.5931860880952868,0.5931860880952868
"cat__Station_Primary School, Safpuram Chandpur",-3.277737764923973,3.277737764923973
"cat__Station_Primary School, Saina",-12.173398797333903,12.173398797333903
"cat__Station_Primary School, Salhepur",-6.937641737719787,6.937641737719787
"cat__Station_Primary School, Sangholi taga",4.229264367314556,4.229264367314556
"cat__Station_Primary School, Sanori",-1.7340121841162386,1.7340121841162386
"cat__Station_Primary School, Sarwa",-1.4773758104449826,1.4773758104449826
"cat__Station_Primary School, Shekhar",-3.336587100316848,3.336587100316848
"cat__Station_Primary School, Shivpur",-0.7416313315015941,0.7416313315015941
"cat__Station_Primary School, Silana",-3.572896918574884,3.572896918574884
"cat__Station_Primary School, Sindhan Kalan",18.58980836307228,18.58980836307228
"cat__Station_Primary School, Sirasi",-0.19500253958256053,0.19500253958256053
"cat__Station_Primary School, Sirjam",1.1489041737210783,1.1489041737210783
"cat__Station_Primary School, Surikalan",-3.854914730106259,3.854914730106259
"cat__Station_Primary School, Tewalagarhi",-3.5011926718945574,3.5011926718945574
"cat__Station_Primary School, Tilaura",0.5974484484684126,0.5974484484684126
"cat__Station_Primary School, Vansha Gram Panchayt",-0.5380647492196431,0.5380647492196431
"cat__Station_Primary School, Vijaypura",-3.1162694975134286,3.1162694975134286
"cat__Station_Primary School/ Composite, Alampur",-4.841952735486757,4.841952735486757
"cat__Station_Primary School/ Composite, Bhojpur Taga",4.670359496131141,4.670359496131141
"cat__Station_Primary School/ Composite, Chaappar",-5.429121421815012,5.429121421815012
"cat__Station_Primary School/ Composite, Chittora",4.638949385896979,4.638949385896979
"cat__Station_Primary School/ Composite, Dadheru Kaian",0.04700746544028789,0.04700746544028789
"cat__Station_Primary School/ Composite, Dholla Majra",0.19193871717652655,0.19193871717652655
"cat__Station_Primary School/ Composite, Fakreda",-3.568218537202938,3.568218537202938
"cat__Station_Primary School/ Composite, Ghumawati",3.011675819699292,3.011675819699292
"cat__Station_Primary School/ Composite, Haibatpur",1.5594040670882805,1.5594040670882805
"cat__Station_Primary School/ Composite, Harsauli",-5.092666917994222,5.092666917994222
"cat__Station_Primary School/ Composite, Jaula Dindauli",-2.9407113497170485,2.9407113497170485
"cat__Station_Primary School/ Composite, Jeevna",-0.8645008578869806,0.8645008578869806
"cat__Station_Primary School/ Composite, Jhabiran",1.4259192216173915,1.4259192216173915
"cat__Station_Primary School/ Composite, Jukhedi",-4.089683155281705,4.089683155281705
"cat__Station_Primary School/ Composite, Katla Naveen",3.1901307659375107,3.1901307659375107
"cat__Station_Primary School/ Composite, Landhoura Junardar",-0.6366939478973563,0.6366939478973563
"cat__Station_Primary School/ Composite, Mandawali Khadar",-1.002003589555386,1.002003589555386
"cat__Station_Primary School/ Composite, Manganpur",-0.3046061742746815,0.3046061742746815
"cat__Station_Primary School/ Composite, Manoharpur",2.520411216511775,2.520411216511775
"cat__Station_Primary School/ Composite, Manpur Qadeem",4.224482419746664,4.224482419746664
"cat__Station_Primary School/ Composite, Mehmoodpur",-1.237065839666002,1.237065839666002
"cat__Station_Primary School/ Composite, Mundi Kheri",3.543376458530588,3.543376458530588
"cat__Station_Primary School/ Composite, Nagla Rajput",2.2541493503324546,2.2541493503324546
"cat__Station_Primary School/ Composite, Nandhera Khurd",2.3202617757698363,2.3202617757698363
"cat__Station_Primary School/ Composite, Nasrullahgarh",2.4251021692209633,2.4251021692209633
"cat__Station_Primary School/ Composite, Nunabadi",1.977749133737234,1.977749133737234
"cat__Station_Primary School/ Composite, Pawti",4.418232732078025,4.418232732078025
"cat__Station_Primary School/ Composite, Peepalhera",-1.9208365420207087,1.9208365420207087
"cat__Station_Primary School/ Composite, Rasulpur",2.2150201629028743,2.2150201629028743
"cat__Station_Primary School/ Composite, Sidki",-1.2857914422914973,1.2857914422914973
"cat__Station_Primary School/ Composite, Tandheda",-0.7334163711899464,0.7334163711899464
cat__Station_Prmary School Rajpura,-6.413747482621346,6.413747482621346
cat__Station_Punchayat Bhawan Bhaluwani,-0.5668185379712156,0.5668185379712156
cat__Station_Punchayat Bhawan Vijaypur,1.7734975842015501,1.7734975842015501
"cat__Station_Purv Madh Vidhyalaya, Doomradeeh",-1.642930497749262,1.642930497749262
"cat__Station_Purv Madh Vidhyalaya, Shivpur",3.0866473929593212,3.0866473929593212
"cat__Station_Purv Madhyamik Vidhyalaya, Doriya",-3.6008979894945696,3.6008979894945696
"cat__Station_Purv Madhyamik Vidhyalaya, Fattupur",-1.0535562613030152,1.0535562613030152
"cat__Station_Purv Madhyamik Vidhyalaya, Mahooli",-0.0863139660524439,0.0863139660524439
"cat__Station_Purv Madhyamik Vidyalaya, Mujehra",-1.1131398309632914,1.1131398309632914
"cat__Station_Purv Madhyamik Vidyalaya, Ranibari",-0.6481799120840606,0.6481799120840606
"cat__Station_Purv Madhyamik Vidyalaya,Bharpura",-3.4277936418732224,3.4277936418732224
cat__Station_Purva Madhyamik Vidhyalaya Achausa,-8.496143991447724,8.496143991447724
cat__Station_Purva Madhyamik Vidhyalaya Baroda Dang,-0.10592199743859965,0.10592199743859965
cat__Station_Purva Madhyamik Vidhyalaya Bhitaura,-2.641608242894506,2.641608242894506
cat__Station_Purva Madhyamik Vidhyalaya Ladwari,-2.9378903457323418,2.9378903457323418
cat__Station_Purva Madhyamik Vidhyalaya Piphara,0.9539291835046697,0.9539291835046697
cat__Station_Purva Madhyamik Vidhyalaya Sihari,3.301057753547184,3.301057753547184
"cat__Station_Purva Madhyamik Vidhyalaya, Chackwara",1.2467356150459636,1.2467356150459636
"cat__Station_Purva Madhyamik Vidhyalaya, Chandapur",4.912769490285086,4.912769490285086
cat__Station_Purva Madhyamik Vidyalaya Chalakpur,3.211360993218136,3.211360993218136
cat__Station_Pv. Compiergang,0.9098325165574863,0.9098325165574863
cat__Station_R.R.C. Center Aata,4.5713934456766765,4.5713934456766765
cat__Station_RASULPUR BARGAON RAJKIYA UCHTTAR PRATHAMIK VIDYALAYA,-2.880295996427776,2.880295996427776
cat__Station_Rajapur Sikraur,-1.7028882360200441,1.7028882360200441
cat__Station_Rajkia Balika Inter College Kamasin,-14.12228378748614,14.12228378748614
cat__Station_Rajkia High School Pakhrauli,-13.852039535540598,13.852039535540598
cat__Station_Ramchhitoni Sahawar (UP-011),1.2541303523107672,1.2541303523107672
cat__Station_Rasin_2,12.030233880189257,12.030233880189257
"cat__Station_Roadways Bus Stand, Robertsganj",1.6938878234856247,1.6938878234856247
cat__Station_SARAHARI PRATHMIK VIDYALAYA,-0.9009217405483838,0.9009217405483838
cat__Station_SWASTH KENDR PIPIGANJ,-0.2007156471165672,0.2007156471165672
cat__Station_Saint Ravidas Nagar Abholi Abholi,-1.0019939808246363,1.0019939808246363
cat__Station_Saint Ravidas Nagar Abholi Gangarampur,-0.04003665695131531,0.04003665695131531
cat__Station_Saint Ravidas Nagar Aurai Ugapur,-0.5640316468640663,0.5640316468640663
cat__Station_Saint Ravidas Nagar Aurai Uprauth,2.0228587628008654,2.0228587628008654
cat__Station_Saint Ravidas Nagar Bhadohi Munshi,0.5394093207507922,0.5394093207507922
cat__Station_Saint Ravidas Nagar Deegh  Deegh,0.23634606627922494,0.23634606627922494
cat__Station_Saint Ravidas Nagar Deegh Velahua,1.2730916853914778,1.2730916853914778
cat__Station_Saint Ravidas Nagar Gyanpur Kansapur,2.5992041642741697,2.5992041642741697
cat__Station_Saint Ravidas Nagar Gyanpur Samhai,-1.5817247761611384,1.5817247761611384
cat__Station_Saint Ravidas Nagar Suriyawan Chhapariya,-2.39830081852233,2.39830081852233
cat__Station_Saint Ravidas Nagar Suriyawan Mond,0.42800979915341486,0.42800979915341486
cat__Station_Saital,0.02055501411390992,0.02055501411390992
cat__Station_Salhakheri,-6.984490992280541,6.984490992280541
"cat__Station_Samaj Sevak Junir High School, Bhaura Kalan",-11.209950223514284,11.209950223514284
cat__Station_Sanjhak,-2.1031022113072595,2.1031022113072595
cat__Station_Satti Chau Prathmik Vidyalaya,-0.9778833316621558,0.9778833316621558
"cat__Station_Shahid Chandra Shekhar Kanya P.M.V., Mallupura",-3.423632778684805,3.423632778684805
cat__Station_Shahjahanpur Bhawal Kheda Bhawal Kheda,0.8643557647467901,0.8643557647467901
cat__Station_Shahjahanpur Bhawal Kheda Chak Bhitara,1.4051646969806484,1.4051646969806484
cat__Station_Shahjahanpur Bhawal Kheda Chaudhera,0.4324797102227649,0.4324797102227649
cat__Station_Shahjahanpur Bhawal Kheda Ladhauli,-2.556468673937502,2.556468673937502
cat__Station_Shahjahanpur Bhawal Kheda Shahbaj Pur,0.6447530078636987,0.6447530078636987
cat__Station_Shahjahanpur Bhawal Kheda Sutnera,-0.23130871629916783,0.23130871629916783
cat__Station_Shahjahanpur Dadraul Banthara,0.9768931237288712,0.9768931237288712
cat__Station_Shahjahanpur Dadraul Saraura (East),0.22746278296233413,0.22746278296233413
cat__Station_Shahjahanpur Puvayan  Badagaon Pratham,-2.0655978412695504,2.0655978412695504
cat__Station_Shahjahanpur Puvayan Bhilawan,-2.6055077141958236,2.6055077141958236
cat__Station_Shahjahanpur Puvayan Mahua Pathak,1.5488859726582405,1.5488859726582405
cat__Station_Shahjahanpur Puvayan Nahil,-0.4419832550668161,0.4419832550668161
cat__Station_Shahjahanpur Sidhauli Korokuiyan,2.228924392272461,2.228924392272461
cat__Station_Shahjahanpur Sidhauli Mahanand Pur,1.7537583785182846,1.7537583785182846
cat__Station_Shahjahanpur Sidhauli Sidhauli,-0.7343830771936268,0.7343830771936268
cat__Station_Shitalpur_1,10.037927516314653,10.037927516314653
cat__Station_Sikhula Pz._1,18.15099905487682,18.15099905487682
cat__Station_Singhara Pr. Vid.,1.5388367068146636,1.5388367068146636
cat__Station_Sitapur Mafi,12.185865362775075,12.185865362775075
cat__Station_Sonbhadra Babhani Bhawar,2.9948557406225973,2.9948557406225973
cat__Station_Sonbhadra Chopan Khairatiya,-0.5725127254274867,0.5725127254274867
cat__Station_Sonbhadra Duddhi Mahuli,2.448816890841613,2.448816890841613
cat__Station_Srikantpur Pr. Vid.,-0.023051987133612784,0.023051987133612784
cat__Station_Sujanpura Badhyapar,1.232770741668773,1.232770741668773
"cat__Station_Swarg Dham, Hardua",-7.9602440018239236,7.9602440018239236
cat__Station_Terha_1,18.824505844503506,18.824505844503506
"cat__Station_Thana Prisar, Lalganj",2.212991221721495,2.212991221721495
cat__Station_Uccha Prathmik Vidhyalaya Deaval,-17.891140480153695,17.891140480153695
cat__Station_Uccha Prathmik Vidhyalaya Devaratha,-5.919406639731051,5.919406639731051
cat__Station_Uccha Prathmik Vidhyalaya Odera,-3.6286234127804846,3.6286234127804846
cat__Station_Uccha Prathmik Vidhyalaya Uldan,-2.7394885683358154,2.7394885683358154
"cat__Station_Uccha Prathmik Vidhyalaya, Chero",0.28338070893835265,0.28338070893835265
"cat__Station_Uccha Prathmik Vidhyalaya, Gangapur",-5.622023801424348,5.622023801424348
"cat__Station_Uccha Prathmik Vidhyalaya, Hasanpur Kadim",-15.057122553224158,15.057122553224158
"cat__Station_Uccha Prathmik Vidhyalaya, Kapsarh",2.6892367986953083,2.6892367986953083
"cat__Station_Uccha Prathmik Vidhyalaya, Lohra (Pampawan)",-3.735225620581218,3.735225620581218
"cat__Station_Uccha Prathmik Vidhyalaya, Pathouli",-0.0981616897288724,0.0981616897288724
"cat__Station_Uccha Prathmik Vidhyalaya, Semra Bhav Nagar",-1.4705781136835299,1.4705781136835299
"cat__Station_Uccha Prathmik Vidhyalaya, Simra",-5.973066667542156,5.973066667542156
cat__Station_Upper Primary Kasampur,1.0967173152691316,1.0967173152691316
"cat__Station_Upper Primary School Eng Medium, Hariyabans",-2.7776180268730286,2.7776180268730286
cat__Station_Upper Primary School Lehra,3.5257050563095618,3.5257050563095618
cat__Station_Upper Primary School Pohalli,-0.23318902683991283,0.23318902683991283
cat__Station_Upper Primary School Rijaula,-3.3636592832881433,3.3636592832881433
cat__Station_Upper Primary School Sarahan Bujurg,-5.755349614038096,5.755349614038096
cat__Station_Upper Primary School Urouliya,-3.100175900817021,3.100175900817021
"cat__Station_Upper Primary School, Khadui",3.145333058394499,3.145333058394499
cat__Station_Varansi Badagaon Gajapur,0.3459384679224513,0.3459384679224513
cat__Station_Varansi Chirai Gaon  Gathiya Jairampur,-5.760138056474773,5.760138056474773
cat__Station_Varansi Chirai Gaon Chhahi,-2.39501570464833,2.39501570464833
cat__Station_Varansi Cholapur Chaubepur,5.85215924025249,5.85215924025249
cat__Station_Varansi Cholapur Munari,-0.7506250147323783,0.7506250147323783
cat__Station_Varansi Harahua Bhaithauli,3.404040608792684,3.404040608792684
cat__Station_Varansi Harahua Gurwat,2.3990442344801863,2.3990442344801863
cat__Station_Varansi Harahua Kakalpur,-6.458782743258126,6.458782743258126
cat__Station_Varansi Harahua Shivrampur,2.9510627934612046,2.9510627934612046
cat__Station_Varansi Harahua Sulemapur,-0.11802459984735947,0.11802459984735947
cat__Station_Varansi Pindara Gajendra,3.084940008336787,3.084940008336787
cat__Station_Varansi Pindara Molanapur,4.881441240860653,4.881441240860653
cat__Station_Veterinary Hospital Shahjahanpur,-0.5158723116857367,0.5158723116857367
"cat__Station_Vikash Khand Parisar, Itwa",1.3043911725249018,1.3043911725249018
cat__Station_primary school Chaura khurd,-3.919546514047056,3.919546514047056
cat__Station_primary school jalalpura,-0.6881390051801191,0.6881390051801191
cat__Station_primary school kapasi,1.4504665403518402,1.4504665403518402
cat__District_ALIGARH,-2.272446756287536,2.272446756287536
cat__District_AZAMGARH,2.565499093433573,2.565499093433573
cat__District_BAGHPAT,-7.364706688051228,7.364706688051228
cat__District_BANDA,5.893809729605891,5.893809729605891
cat__District_BAREILLY,-1.1652378065641642,1.1652378065641642
cat__District_BUDAUN,-5.115363355164845,5.115363355164845
cat__District_CHITRAKOOT,11.841222526281854,11.841222526281854
cat__District_DEORIA,2.4124752579809865,2.4124752579809865
cat__District_ETAH,-1.5256415813159947,1.5256415813159947
cat__District_FATEHPUR,-8.19758242638818,8.19758242638818
cat__District_FIROZABAD,-7.3676136731696715,7.3676136731696715
cat__District_GHAZIABAD,-0.4777827240723127,0.4777827240723127
cat__District_GORAKHPUR,2.699154840769552,2.699154840769552
cat__District_HAMIRPUR,5.129280338634999,5.129280338634999
cat__District_HATHRAS,-6.728883918528936,6.728883918528936
cat__District_JALAUN,-0.036608984004487866,0.036608984004487866
cat__District_JAUNPUR,-0.8083729230711469,0.8083729230711469
cat__District_JHANSI,4.098816659609838,4.098816659609838
cat__District_KANSIRAM NAGAR,1.254130390622322,1.254130390622322
cat__District_KAUSHAMBI,-3.9217945025111476,3.9217945025111476
cat__District_KUSHINAGAR,2.8128425634968153,2.8128425634968153
cat__District_LALITPUR,3.9352305310430893,3.9352305310430893
cat__District_MAHARAJGANJ,2.978202862123908,2.978202862123908
cat__District_MAHOBA,3.4503151485860144,3.4503151485860144
cat__District_MAINPURI,2.549149584847328,2.549149584847328
cat__District_MATHURA,-0.625730335172193,0.625730335172193
cat__District_MEERUT,-0.9181789188896801,0.9181789188896801
cat__District_MIRZAPUR,-1.0485818843362722,1.0485818843362722
cat__District_MUZAFFARNAGAR,-2.5061659945658903,2.5061659945658903
cat__District_PRATAPGARH,-0.6977373826066469,0.6977373826066469
cat__District_SAHARANPUR,-1.9060226578403672,1.9060226578403672
cat__District_SANT RAVIDAS NAGAR,-0.47868455684056244,0.47868455684056244
cat__District_SHAHJAHANPUR,1.4474285028391023,1.4474285028391023
cat__District_SHRAWASTI,1.8965316299809274,1.8965316299809274
cat__District_SIDDHARTHNAGAR,2.6933522008644104,2.6933522008644104
cat__District_SONBHADRA,0.08618534502329567,0.08618534502329567
cat__District_VARANASI,-4.580490138325331,4.580490138325331
