station,district,n_windows,stride_rows,raw_rows,xgb_raw_rmse,xgb_stride_rmse,ridge_raw_rmse,ridge_stride_rmse,persist_raw_rmse,persist_stride_rmse,clim_raw_rmse,clim_stride_rmse
Primary School Keshawpur Pratham,GORAKHPUR,7,7,746,0.46465616851306235,0.5116399646503568,0.7775290015421937,0.7049095996793462,0.3890262525339328,0.454782166188497,1.054890840362339,0.8991220101504053
Primary School Kucharam,CHITRAKOOT,7,7,792,1.2843754885425718,1.159861303972682,0.9746603469486623,0.736906503651822,1.3608501365076138,1.2430999579573936,7.395759397624127,7.937701886633902
Primary School Kurdi,BAGHPAT,7,7,829,0.5871293678108349,0.9647818645444438,0.9974347837799658,0.9042777950846758,0.6859679707707133,0.9802656255448448,1.026271945896216,1.1539768291960748
Primary School Madari,FATEHPUR,7,7,764,0.5190583150511255,0.46534742173292876,1.414354339224629,1.4904438167490084,0.6411266517530217,0.5782989172224171,11.157805543068537,11.244403018240103
Primary School Mainhe hardo,SIDDHARTHNAGAR,7,7,829,0.5998826049633813,0.7122893121901693,1.0578196452845712,1.2118967590809564,0.7975133997587875,0.9303771740361985,0.6201609689431306,0.4409942854747989
Primary School Masuri,GHAZIABAD,4,4,454,0.7915987106980709,0.06279921445882593,0.813321121771148,0.2555875742909161,0.8395681578879356,0.25061087352108863,0.9349116429634826,0.46264538677722716
Primary School Mohammadpur Gurjar,SAHARANPUR,7,7,829,0.4317600056903095,0.4140176803547718,1.0241105654455285,1.0601108391675493,0.41744945212436974,0.3502358241353566,0.6793443835601748,0.6453040244373867
Primary School Nandapur,FATEHPUR,7,7,816,0.48656644338678257,0.39810694128318946,2.577062788456118,2.6828338715815896,0.5741439577727048,0.4958218926098307,3.940155638631561,2.0834848088384788
Primary School No. 1 Barawad,BAGHPAT,6,6,692,0.3725580573281519,0.5989508858109964,1.0337386890108704,1.131130190874471,0.317517586000475,0.5048437494664763,0.28974605014214944,0.5052837383589543
Primary School Odaraha,VARANASI,7,7,821,1.6418689696099065,0.9575746916144864,1.8127489612348244,1.4469100210976023,1.6997122334145167,0.8443720451448573,2.893063538390291,1.6477484184323845
Primary School Pahara,ETAH,7,7,829,0.915111252411933,0.9228547445277028,1.5183622123764535,1.4099662269790232,1.003274984584001,1.005904294974815,1.8373352064383908,1.7004784830830915
Primary School Pinna,MUZAFFARNAGAR,7,7,829,1.223396167161961,1.0403675126230418,1.3317896448963567,1.342649499194444,1.4699140302476021,1.2184392624081974,1.1734003564371074,0.8097000409102127
Primary School Radnool Azizpur,BUDAUN,7,7,817,0.282782176522743,0.24271740110893744,0.2414932308323095,0.24487818509106238,0.2956102201617917,0.20991283422963578,0.41564369671866164,0.24746733955939818
Primary School Rathoda,BAGHPAT,7,7,825,0.831805262426508,0.4402323529242748,1.5918997663481216,1.7493640928393908,0.9010521059574332,0.4884071598870755,1.9360368773928351,2.167032775272941
"Primary School Sahjanwa , Pratham Pipra",GORAKHPUR,7,7,765,0.4453566583765558,0.2909177610141869,0.7474354414395881,0.510645953352965,0.43686011484871035,0.3071979321192778,0.9690909268719465,0.6903733027304979
Primary School Sahori,ETAH,7,7,825,0.37872804922713926,0.3609916797305571,0.5516349849798565,0.5197320921155667,0.4545635000574997,0.43783482638096133,0.5046246105905224,0.393736544554677
Primary School Salawa,MEERUT,7,7,821,1.1008124198565186,0.37350822238045706,1.6819720155616313,1.4982514414168782,1.3173400493777594,0.559735966164493,1.3163196077900898,1.1029355369429366
Primary School Sanda-Sanee,BANDA,7,7,829,16.89319019699659,16.952154238001768,18.364019095790383,17.569960358977042,16.773625466272154,16.873054384487588,22.602803639051174,21.534936030847142
Primary School Shekhpuri,MEERUT,7,7,732,0.476151922163526,0.2601539150676123,0.4053513504745729,0.25667015496190326,0.6038313516544127,0.2504615252588667,0.3430724978993372,0.33182682257251506
Primary School Sonda,GHAZIABAD,7,7,825,0.2692258342517274,0.12858386147520307,0.8323038431022309,0.8983835052591143,0.20369369507499188,0.19951114647443405,1.098135528286399,1.0911828413714961
Primary School Vamanpura,BUDAUN,7,7,829,9.021099475876914,25.019663944470885,6.796859258567841,19.309720308910194,9.140686369639024,25.27061681510971,9.542180818389264,19.646496243991663
Primary School chandsina,MUZAFFARNAGAR,6,6,625,33.773107990374264,30.778098217482263,32.302142582404,28.45368060868939,34.03631473209017,31.084580906108684,38.70779349919114,36.26471894067779
"Primary School,  Todarpur",VARANASI,7,7,735,0.6147482082140543,0.7352523756228845,0.9358909758249361,0.8828585751676629,0.5412773146798492,0.5915494163332767,1.7834548404121293,1.6997991403573316
"Primary School, Anrabali",MEERUT,5,5,487,0.7600598512353415,0.3850082623779562,0.6841612005341753,0.4985417120762555,0.9504012322991205,0.5841884436562338,0.5310611857755904,0.495920120205865
"Primary School, Asara Bighawati",BAGHPAT,6,6,715,0.8427766835134948,0.8690646320140344,1.2408486828373964,1.115307709071128,0.7802850124207082,0.8203678985140302,0.914656370588068,0.9195565438125685
"Primary School, Badagaon bharati form",JHANSI,6,6,686,0.5178240931402837,0.2837999952206885,0.45956727291534605,0.3592493436021955,0.697969695647462,0.3962789916214,0.6369984904632544,0.6951975176463641
"Primary School, Baghpokhar",SONBHADRA,7,7,747,0.5611987879566263,0.5657711347241664,2.878704238995559,3.076226878528746,0.5500774773123943,0.5437562248788397,4.794318701309846,5.111842486946288
"Primary School, Bamhoori Khurd",MAHOBA,7,7,833,0.8895102231398608,0.975529461907824,3.1233355871426616,3.199592641549383,0.8906123707147549,0.9407541678816663,4.640591311100741,4.794889892651477
"Primary School, Bandpur",BAGHPAT,6,6,690,1.4473128312158459,1.2486302863367789,2.669876578211483,2.3536354045371706,1.6019502705570723,1.4073845492456922,4.1200911698941445,4.045307664314091
"Primary School, Bartha Lala",DEORIA,7,7,757,0.4962885268161481,0.5111857218949084,1.1873134026379237,0.9476819767338422,0.5122383022514434,0.39033899774927694,1.632846677659745,1.5182549409516854
"Primary School, Basti",JALAUN,7,7,721,2.4128362087158792,3.342650330916611,2.209881411262379,2.6235353543117363,2.6386385332107456,3.5274853618604363,2.2654390095185337,1.999147242990557
"Primary School, Belatal",MAHOBA,6,6,675,1.3545050863868018,0.796366423508926,1.3777684673846493,1.065137665620229,1.600709651127216,1.005551629333587,1.2024193125701477,1.133784305572493
"Primary School, Belaukh",SIDDHARTHNAGAR,7,7,746,0.5370689197878655,0.37885897961953313,0.7188149493130676,0.4947609218760723,0.5154158195490468,0.45725205943013586,0.9347125027639426,0.6272129705617171
"Primary School, Bgra khisani bujurg",JHANSI,6,6,704,0.28712877431254175,0.24290353320438032,0.7392443986107412,0.6185359524179247,0.31470878863219476,0.21801914714148685,0.7213999409530353,0.6128699796687438
"Primary School, Bhadauda",MEERUT,6,6,692,0.5749274504791382,0.5914078237168623,1.0950125732783396,1.0376512640128779,0.7636623115333769,0.7511584088171313,0.8146009128511597,0.7608681074336879
"Primary School, Bhagwanpur",BAGHPAT,6,6,709,0.5331561875144629,0.5272550507599818,1.8330760389474638,1.9000504300123828,0.6455476468782584,0.6259169537160567,1.110535370136373,1.1457632065661887
"Primary School, Bhalsona",MEERUT,7,7,817,0.3624513545157729,0.2733174380994184,0.639361492908266,0.7090477173227853,0.25456287593580335,0.22833847143317892,0.5319128470662791,0.5500282879880644
"Primary School, Bhartpura",LALITPUR,7,7,721,0.9579643706419627,2.169030930697122,0.7930500011876147,1.2503538178935445,1.0856822024389465,1.5785167997016847,0.7685903352623802,0.7469344701368196
"Primary School, Bilata",LALITPUR,7,7,726,1.4462630357648043,2.8191250322994086,3.0182175472062327,3.339921170274639,1.6898092392260378,3.0650421785591173,4.345055232357646,3.7675033865754046
"Primary School, Block Office",BAGHPAT,7,7,729,0.31545284476496105,0.31105978028769204,0.7646554319807212,0.7393971769112998,0.3831911118977265,0.370807904977462,0.606912537639223,0.4379125886154176
"Primary School, Bodha",BAGHPAT,7,7,837,0.43508281438758295,0.3865436727642276,0.8344951733580955,0.7724125289539958,0.4609110529730231,0.4104973284208721,0.5061419651802254,0.4517497268667754
"Primary School, Bohra",JALAUN,7,7,837,0.4666367085168614,0.39744198582547197,1.0870083901417444,1.2187310466956331,0.3216546912848288,0.39093670578108625,2.971603638556584,3.1526280540719407
"Primary School, Brahmpur",GORAKHPUR,7,7,765,0.5964993282804929,0.6532348673744376,1.4929746241164563,1.4115934056435617,0.5622093922166352,0.5931189008402441,2.2036109655673117,2.154673318941674
"Primary School, Chariya Bujrag",DEORIA,7,7,772,0.4477713250870968,0.41916731863525103,0.9514069640678029,1.1073379029082258,0.43154278057033424,0.28120372731428184,1.3378893983946711,1.6331151388667104
"Primary School, Chiplatha",JHANSI,3,3,344,0.5625019487486478,0.5584036890170616,0.7467423539315635,0.9503845052525021,0.4473815729564386,0.5304749406246686,0.8335299203090579,1.2396883431244738
"Primary School, Dagarpur Tigadi",BAGHPAT,7,7,837,0.3459967878676699,0.3787754241369026,0.788898619307825,0.8841109413759882,0.25279239669613557,0.3037847579242048,0.5424034410057811,0.5521533578682273
"Primary School, Dera Devra bujurg",JHANSI,7,7,802,13.563141205140754,12.407592839808691,10.086081617347924,13.203437999964729,14.33800812270261,13.368125483982125,13.986944683782808,20.132850521930393
"Primary School, Dewari",JALAUN,7,7,837,0.47147352358915834,0.4334768669411717,0.7567449368291146,0.8471303977398291,0.3752170538451437,0.3063963737709744,0.7123257385707737,0.7640992187349942
"Primary School, Dhanaura",JHANSI,7,7,778,0.5917094691454593,0.21293305018709485,2.5060962976327095,2.566836822961679,0.45385205825826186,0.32011148180538174,3.2554913607462215,3.0224432155247243
"Primary School, Dhanaura Tikari",BAGHPAT,8,8,861,0.8407267846980251,1.8787354121086108,1.575978597943078,1.7790458272699579,0.822010315670267,1.9275607965552561,3.1780082608897944,3.3757828894895607
"Primary School, Dhankharpur",SIDDHARTHNAGAR,7,7,746,0.50448199957605,0.4535403793861222,0.7777983323964648,0.889553935429611,0.5148848536904735,0.4321955569017216,1.0142678423943892,0.8824727888255326
"Primary School, Dhikana",BAGHPAT,6,6,647,0.8865185775826537,0.9503457591970346,0.9281560510143915,0.8800879305949967,0.8450608191824269,0.898379551559176,0.9887970779876745,0.9161419175110543
"Primary School, Evani",JHANSI,6,6,691,1.1346808805321575,0.5685232826793428,1.8967627841876915,1.6999651420917212,1.3976191009344645,0.8770554180897522,2.768382591227242,2.851447092616439
"Primary School, Gaidaira",LALITPUR,5,5,584,0.6535693086768565,0.750213162266753,0.7329755529053289,0.9061063998410174,0.8359094628644649,1.082407611150273,0.9811715403618544,0.9699874161554883
"Primary School, Garher",JALAUN,6,6,683,3.021837944133511,2.082014424836337,2.5000552827968385,1.6070679359814741,3.279432218119367,2.3125132650201854,2.363084781123597,2.09755214545277
"Primary School, Gauripur Javahar Nagar",BAGHPAT,6,6,681,1.4173426033123286,1.4238074490466788,1.6870262451536695,1.757049854094385,1.5732456033950872,1.5741907862164912,2.6462116756032734,2.4220832184686603
"Primary School, Gotaka",MEERUT,6,6,720,0.9605820138565809,0.8185087135095747,1.6400065436439366,1.3750223538147568,1.005537469357222,0.8911125591807016,1.1920871253674858,0.9054489034055097
"Primary School, Gursarai tahrauli tahshil",JHANSI,7,7,837,0.3802684170534813,0.3635439544219757,2.778631537322633,2.8418354240965944,0.2632963133704262,0.32837634085516826,3.7473203839917217,3.764252196711377
"Primary School, Jhaaro Kalan",SONBHADRA,7,7,755,0.688357227373215,0.5870824107711808,1.2074027764140984,0.966243994457094,0.5456739522586194,0.33208028675942997,1.784808740101468,1.8383791345938194
"Primary School, Jogehthi",MEERUT,6,6,711,0.18236151341301704,0.18349231600053006,0.6277649805078088,0.7155122291810713,0.25214135592443765,0.2890910270360463,0.24716710770229494,0.19819235283110673
"Primary School, Johadi",BAGHPAT,6,6,681,1.2792454162600968,1.268149167387041,2.0219731544129256,1.7549308419129357,1.2397585359276835,1.2403877908558822,1.4096988526826422,1.382392102396609
"Primary School, Kailgwan",LALITPUR,6,6,719,1.5170562067476654,1.1072834079885423,1.468828271889305,0.8068773872759463,1.8205417717434516,1.3040187236167196,2.1577653689477274,2.3501350842159052
"Primary School, Kakadipur",BAGHPAT,6,6,709,0.20469694353576096,0.19078085007596748,0.7307616620112298,0.7674027186347071,0.1956254114640781,0.18735287857468186,0.6581504218885472,0.5624324560784715
"Primary School, Kakaurkala",BAGHPAT,6,6,705,0.7316217456019335,0.3024834611317509,1.3967748219118392,1.5857591776603324,0.8638043810457322,0.4383377574470453,0.9126529416728698,1.0936717366179183
"Primary School, Kalan Bar Devran",LALITPUR,6,6,624,3.848577496057959,3.2652787068623157,3.3598648508673996,2.693896922799338,3.8968261573679137,3.013747174384058,2.7831070233507837,2.9133237546622186
"Primary School, Kalani Khurad",GORAKHPUR,7,7,753,0.424695349764892,0.5022211835861088,0.540254133383954,0.6262079508789323,0.3602083635435567,0.33349597687214855,0.6805128555098101,0.6945030518919997
"Primary School, Kantit",MIRZAPUR,7,7,746,0.8590300225328411,0.9250165037723236,1.1566273785534213,1.3520014354563994,1.0296842575269112,1.0190011205847556,3.054525885119525,3.197768037960724
"Primary School, Kaparwar",DEORIA,7,7,765,0.6842403847900997,0.36925459644425157,0.75291192541196,0.5911623740426871,0.6918294252889934,0.35005541952959646,0.8937486121425126,0.8631064252969551
"Primary School, Karasdev Mandir",LALITPUR,6,6,691,6.122311888877349,4.287480232061949,7.031106196130767,7.020059490534108,6.342653054919334,4.49166301720501,5.471264306632751,5.503343377031896
"Primary School, Kevtam",SONBHADRA,7,7,738,0.6105214127510425,0.49774409353571275,1.0485817264627688,1.013956477252116,0.5332573902276505,0.2504070571391663,1.6728420784862001,1.6443562364588007
"Primary School, Khandeura",BANDA,7,7,758,1.995149174318137,1.811722771615761,2.8620569246908936,2.8059062751290775,2.102957685287482,1.9339907912659264,4.45301085051005,4.7474581703649665
"Primary School, Khiriya",JHANSI,6,6,709,1.188748445193559,0.6688197232567157,0.981329874887014,0.46155123914746576,1.3856297025110036,0.8758183552422855,0.6657980196168113,0.35343373303327086
"Primary School, Khujurahokhurd",JHANSI,7,7,721,3.2342835075763667,3.0785811223729436,4.302951298802706,4.044188408189067,3.340210083725215,3.1989545186296446,5.909048032765208,5.816130002446398
"Primary School, Kodai",VARANASI,7,7,740,0.4886822221503215,0.436882454236433,0.9664816796315107,0.8412179442134272,0.45253090353060565,0.3305311920706021,0.6854558172486369,0.5534823116384866
"Primary School, Koilar",VARANASI,7,7,746,0.6404785316701482,0.6755420668039793,1.8583102690448492,2.1803917167433395,0.4626653124638366,0.5292835286645415,2.1733455502022387,2.6918283080353533
"Primary School, Kritikhand",FATEHPUR,7,7,829,0.7493489866279791,0.5821313638534017,0.893816348563256,0.855025741697955,0.7926827299156524,0.5706840175794373,0.9799935814709114,0.8408714734258909
"Primary School, Leharthkurpura",JHANSI,6,6,716,0.6546604727688561,0.19194503199735044,1.033601922407661,0.7320049885446402,0.845599556688307,0.3044385092566319,1.138470697088865,1.0247033945854773
"Primary School, Manupura",LALITPUR,6,6,653,0.48334052277401546,0.571677242446652,0.9505357647849344,0.9797821787376639,0.6334486064352369,0.7854290151236619,1.3240693084017086,1.136092796010006
"Primary School, Marry",JHANSI,6,6,687,0.3482104867886368,0.11373378542402623,0.6711833974935413,0.4562263614582325,0.5568769512399437,0.3422501770058127,0.6024549701191958,0.5572627354899489
"Primary School, Masaurakhurd",LALITPUR,6,6,719,0.5183400334658419,0.2938561999730769,1.0710685513368845,0.9772905876681387,0.8084350376834413,0.5154128305147128,1.9387153236199066,2.0104348273503287
"Primary School, Mithabel",GORAKHPUR,7,7,762,0.38399578205387574,0.3722455124413253,0.569395601739728,0.502826476590622,0.34989414069884556,0.3961058420441838,0.392828800087257,0.5267394643404374
"Primary School, Motiyari, Mahuaa, Banda_1",BANDA,6,6,657,1.4189138909653043,1.108781242399118,1.050252307231845,0.6778533866119734,1.5803042701418337,1.2706040681782707,0.5939865300427998,0.1524865602001263
"Primary School, Narokhar",SONBHADRA,7,7,743,0.535836760042668,0.4348379979574861,1.318394554651126,1.2494427557965018,0.4564143139810072,0.37483693353046665,1.8982370981839098,1.9596580203016125
"Primary School, Narouiya Daamar",SONBHADRA,7,7,754,0.5651843965505258,0.4827007855465331,0.46638365323310116,0.5569391724494646,0.5078819811898059,0.45963677444593126,0.71184027940412,0.49114050336702963
"Primary School, Nota",JHANSI,7,7,725,1.643840166587339,2.4841826844313357,2.018299243816818,2.444327030043627,1.76094765448182,2.567888664107021,2.7129152213015315,3.356812176165952
"Primary School, Pachar",JHANSI,6,6,720,1.0273777766186758,0.9367523135796527,0.8059199646040994,0.7171457616157497,1.2035887625677288,1.0918030308352102,0.7613510833714972,0.7441582319961833
"Primary School, Padra",JHANSI,5,5,554,0.3916614919081786,0.3656038696157998,0.5878497276962832,0.6748262030722624,0.6329984546238268,0.6301178357541283,2.8590753104778117,2.1322772634263596
"Primary School, Pakarhut",SONBHADRA,7,7,738,0.5869045412050359,0.4250513109151291,2.1299210949206886,2.3308836309092564,0.5475707537835752,0.5232438962613147,3.5739184831763007,3.694431102870796
"Primary School, Pali",MEERUT,7,7,804,0.41035464143822464,0.5680099752967749,0.7082744579200593,0.7797633926982283,0.5617187092599191,0.6629670694446899,0.5633527140940024,0.6480390287917093
"Primary School, Paraon",LALITPUR,6,6,704,0.9331327078052541,1.0268787528962333,1.1883000407144244,1.1152733638644858,1.2382014029357737,1.3326969661065533,1.7182765187058007,1.6262391197112331
"Primary School, Pashu palan Vibhag Masuri",MEERUT,7,7,837,2.727230278780284,2.7991705624214736,2.2263836340890584,1.95830073246376,2.692179862003779,2.7528989566085578,2.7231819218762587,3.125285621148496
"Primary School, Purakalan, Talbehat, Lalitpur_1",LALITPUR,6,6,671,0.35244654850992163,0.3541600769514524,0.8327309959949986,0.8127465266205278,0.22523287805489733,0.23010468343319138,0.7519684472031307,0.8482814980889303
"Primary School, R.K.Inter college",BAGHPAT,6,6,705,0.5676711751675654,0.33711312252119013,1.6543573300972647,1.9645259292378345,0.5949146113212185,0.2777778819569906,1.3060505595377816,1.5134885242448435
"Primary School, Radhana",MEERUT,6,6,713,0.36384875350284274,0.41669971603399864,0.35583168934566034,0.31082409853816445,0.5301159674588792,0.5529762968533721,0.7510232514287595,0.721854989100548
"Primary School, Safpuram Chandpur",MEERUT,6,6,691,0.6595280979865067,0.6363231847528951,0.9863439307756257,0.7599380643840301,0.7187318977745263,0.6963107286872371,0.5902340128669473,0.5288844298729516
"Primary School, Saina",HAMIRPUR,6,6,622,2.5769145605336425,2.38781197866707,4.285121064778076,4.639755987032783,2.6369494022209086,2.4482630639940743,6.474364528085512,6.92305542154558
"Primary School, Salhepur",FATEHPUR,7,7,829,1.333388910347589,1.2163492665221736,2.011150797040097,1.8302065918328316,1.4159789021385538,1.261076964570272,2.4757729093290344,2.3081175084981513
"Primary School, Sangholi taga",BAGHPAT,6,6,707,0.6411912625307578,0.5182957643021541,1.1174308769510057,0.9314585812729056,0.6728178741785285,0.5475209479146954,0.5753669723635151,0.4605250026514625
"Primary School, Sanori",LALITPUR,6,6,711,1.038721757294353,0.830979641778322,1.2476300204929052,1.2369389301900924,1.2912249291417293,1.1880800127636544,0.5330968654469211,0.44041711933646455
"Primary School, Sarwa",JHANSI,6,6,713,0.6697095748071048,0.25726634177880464,0.5927011615500645,0.2765213333571752,0.8114971484243118,0.4073826777595183,1.5466989200057595,1.743436985048021
"Primary School, Shekhar",JHANSI,7,7,777,0.6537737030256552,0.42634415470079984,0.5497997844101699,0.46935414187011576,0.5266061430928741,0.3636041666053994,1.9627818125482361,1.5283375793483627
"Primary School, Shivpur",MIRZAPUR,7,7,739,2.064474798951911,2.080337420932731,1.7132231019190423,2.048758589979548,2.1408858824522077,2.188160779974521,3.558388032602045,3.9971662397907495
"Primary School, Silana",BAGHPAT,7,7,835,5.730765087672692,0.9727140726485072,3.219800876396465,2.607620746416727,5.823539388131244,0.9948600943262398,2.644365220965719,1.5329057343252979
"Primary School, Sirasi",SONBHADRA,7,7,738,0.4692415844565851,0.4158965984484208,2.5406721251292432,2.578169650548852,0.4242344813431622,0.4048237994032118,4.494234491779278,4.733328982710945
"Primary School, Sirjam",DEORIA,7,7,773,0.5154959971962684,0.4835478280496614,0.6367903031442079,0.629508620097098,0.42126525038594026,0.3382528770194812,0.5817375461342971,0.3788509678007587
"Primary School, Surikalan",LALITPUR,7,7,723,1.2251915943581697,2.0150433108681374,1.114329268554667,1.7853760860735564,1.4115178495922653,2.162081758620398,2.1006809099039847,2.0313788376722983
"Primary School, Tewalagarhi",BAGHPAT,6,6,683,2.091253541831992,1.4033664264765484,2.9014379148950504,3.616884568164627,2.3082044151023884,1.5678471133700882,1.9944366049845546,2.1834426743189392
"Primary School, Tilaura",SIDDHARTHNAGAR,7,7,754,0.5345632700926807,0.5129798900110719,0.6061446749325928,0.5373075445150702,0.4675863484563536,0.5083324397829895,0.8552036243522759,0.810815991477001
"Primary School, Vansha Gram Panchayt",LALITPUR,7,7,733,0.6212288578446803,0.5820716799353315,0.5207444400164725,0.4437994733221356,0.9304495380714368,0.8869697661282832,0.605185133900318,0.655684314013121
"Primary School, Vijaypura",LALITPUR,6,6,666,1.5092542758728338,0.8645751993631283,1.4764979101049314,1.3864324440694311,1.8116973348028949,1.1896265848570333,1.3265001702897947,1.7135874521466177
"Primary School/ Composite, Alampur",SAHARANPUR,6,6,717,1.3179087137286614,0.4908837763375172,1.5253858050867914,1.5165525615452118,1.4234254501911714,0.6526641136187444,1.1048936902473954,0.7344874791718278
"Primary School/ Composite, Bhojpur Taga",SAHARANPUR,6,6,612,0.737271941857784,0.4003819629132058,0.7068502802574511,0.5293889432104075,0.9006297313246924,0.44530107245916156,0.6054497117434565,0.7357559106981845
"Primary School/ Composite, Chaappar",SAHARANPUR,6,6,694,0.39114433675250565,0.3663520353431401,1.243715899114913,1.4064422722943513,0.5131820692398801,0.4596123428133106,0.8317997353925491,0.8218720482695899
"Primary School/ Composite, Chittora",MUZAFFARNAGAR,8,8,857,0.8315090385943539,0.7367497141300249,1.045998398734795,1.0891847805770627,1.049563639362142,0.9859381111106936,1.1171483223061067,1.16219441296008
"Primary School/ Composite, Dadheru Kaian",MUZAFFARNAGAR,7,7,721,0.37970317118325203,0.4551028954472682,0.5322420589941482,0.3822392339372445,0.5074124550628267,0.5915907636955835,0.358698133868314,0.4409170092918763
"Primary School/ Composite, Dholla Majra",SAHARANPUR,6,6,705,0.6451731831070462,0.736844911959368,1.2152047140936455,1.3342936799285179,0.8399347463707475,0.9103036256210596,0.9682046370241761,0.9570886107379687
"Primary School/ Composite, Fakreda",SAHARANPUR,6,6,696,1.078560179856456,1.0868108396168226,1.6632875390336834,1.5691911035934039,1.2758239314555027,1.249418250437358,1.802588163724295,1.6804148724402903
"Primary School/ Composite, Ghumawati",MUZAFFARNAGAR,7,7,837,0.23015805544209578,0.20947315006436174,0.33252952897138116,0.3663773798590829,0.337179383295565,0.3686150869448712,0.18576012581656415,0.10995072511977834
"Primary School/ Composite, Haibatpur",MUZAFFARNAGAR,7,7,721,0.6972173704860655,0.6173723648889851,0.7648686375050731,0.6286671310599752,0.8898387702129725,0.8044557995661786,0.6681596199804639,0.7310858837677314
"Primary School/ Composite, Harsauli",MUZAFFARNAGAR,7,7,721,1.8267733250391687,1.953857556748314,2.235777617641994,2.4856334732956356,2.0472450669570597,2.165023753265953,1.8854947181512056,2.169342185801314
"Primary School/ Composite, Jaula Dindauli",SAHARANPUR,7,7,761,0.5207101202821146,0.48133827650759975,1.5188377175647771,1.5822688145992565,0.6647652589329346,0.5631647618905584,1.749029528894055,1.748066065043863
"Primary School/ Composite, Jeevna",MUZAFFARNAGAR,6,6,695,0.6457577846922338,0.7790772906834562,1.3479369446421898,1.3181290472851668,0.8015504846733182,0.9056126778069494,1.1624630447829922,1.0211553594968628
"Primary School/ Composite, Jhabiran",SAHARANPUR,8,8,865,1.8644774606870185,1.778765267541839,1.8844768173600837,1.9006917146892253,1.9946235388595055,1.7770957970541843,2.0365151330291766,1.9924647571773382
"Primary School/ Composite, Jukhedi",SAHARANPUR,7,7,839,0.37109682325980503,0.36588994812550885,0.8859022766203946,1.0468562833239243,0.38651454824235404,0.3774419943601933,0.6615767802303519,0.6424274760655615
"Primary School/ Composite, Katla Naveen",SAHARANPUR,5,5,590,0.4420792800716705,0.5904140426483031,0.8638108702674918,0.9271887662129578,0.6227944117228144,0.7604791919939035,1.187080969682121,1.2542926697655012
"Primary School/ Composite, Landhoura Junardar",SAHARANPUR,7,7,771,1.9988004421040848,1.5075476562414802,2.174609837608078,1.8239835633865926,2.204385502287066,1.6740533217672178,2.4284377736497498,2.089793038841046
"Primary School/ Composite, Mandawali Khadar",MUZAFFARNAGAR,6,6,714,1.350994199739788,1.8039076240257625,1.914516254758523,2.275155182701294,1.5801695976264594,2.0469553958329993,1.5771602549887604,1.0711358835453695
"Primary School/ Composite, Manganpur",MUZAFFARNAGAR,8,8,849,0.6277644263667012,0.5648544716679529,0.8646617795596397,0.6574745031154979,0.7910546149252501,0.7576562891675072,0.5518763309292799,0.44112825791476357
"Primary School/ Composite, Manoharpur",SAHARANPUR,6,6,701,2.413908726026629,0.536353960110748,1.936766575107729,0.9384607391535446,2.480047351750679,0.7671133193474238,1.9675634563729922,0.5488441431941479
"Primary School/ Composite, Manpur Qadeem",SAHARANPUR,8,8,855,0.27705410108589584,0.21728408984269965,0.598784590804925,0.5656875233225067,0.32034837283766315,0.2988958614795848,0.6922123016922302,0.754868848552929
"Primary School/ Composite, Mehmoodpur",SAHARANPUR,5,5,571,1.7874392507225028,0.7076556200892385,1.8860943749038726,1.7212156009993809,2.0082358854991305,0.9305160872359051,1.9474977714917736,2.2339996565079803
"Primary School/ Composite, Mundi Kheri",SAHARANPUR,6,6,649,0.2980400248467552,0.34584370361677047,0.639899426927657,0.6577565379498082,0.4742938630887192,0.5189003083028837,0.733927198572096,0.7567474920886142
"Primary School/ Composite, Nagla Rajput",SAHARANPUR,6,6,681,0.23116318812085138,0.1608178684764791,0.5098200924675029,0.5435489567712358,0.3511727654067494,0.2902355886973096,0.3754313655697898,0.3947932864229452
"Primary School/ Composite, Nandhera Khurd",SAHARANPUR,6,6,663,0.5656853198635707,0.41703362502643043,0.8604214337817486,0.7670636023064702,0.7162092364320202,0.4477925646664095,0.9272376752729967,0.7967908751972622
"Primary School/ Composite, Nasrullahgarh",SAHARANPUR,7,7,721,0.2930057861863502,0.23172229694922816,0.5644531281219025,0.5863728248146034,0.44631291626676045,0.4242758430145632,0.858297101542011,0.9194183899853505
"Primary School/ Composite, Nunabadi",SAHARANPUR,6,6,695,0.7065628466758741,0.3742294458019535,1.111413102980293,1.2144980110213877,0.8682830154795538,0.3377143010950195,0.9761154289951319,1.1018594381109448
"Primary School/ Composite, Pawti",MUZAFFARNAGAR,6,6,623,0.7656287646018874,0.9667447606002235,1.0923303778746656,1.3245207621418338,0.9780564297228775,1.2536589754994276,1.0101681078051101,1.2294143254504093
"Primary School/ Composite, Peepalhera",MUZAFFARNAGAR,8,8,849,1.0618626236060154,1.340838081867354,1.182154546228473,1.3483131753169897,1.269267282661703,1.5844849569456219,0.6974162280147824,0.7722352825384383
"Primary School/ Composite, Rasulpur",MUZAFFARNAGAR,6,6,708,1.2055303425701926,0.646016720167807,0.9903163499910567,0.5903868991250143,1.3252238037671518,0.8077551529851185,0.826433586020826,0.48495715151447777
"Primary School/ Composite, Sidki",SAHARANPUR,7,7,721,4.012388239238784,0.58371405894672,3.5939956782050166,1.8888281125881285,4.092264964958487,0.775316989825505,3.821196143251019,4.409890355072325
