gwl_station,src_station,dist_km
"Primary School/ Composite, Dadheru Kaian",Saharanpur ARG,49.8217686771625
"Primary School/ Composite, Dholla Majra",Saharanpur ARG,21.248791074736236
"Primary School/ Composite, Dholla Majra",Kalsia ARG,44.3364142386405
"Primary School/ Composite, Dholla Majra",Gangroo ARG,47.42648696810533
"Primary School/ Composite, Fakreda",Saharanpur ARG,23.911077964180794
"Primary School/ Composite, Fakreda",Kalsia ARG,29.89373294494512
"Primary School/ Composite, Fakreda",Gangroo ARG,34.03179122550686
"Primary School/ Composite, Ghumawati",Lalukhedi ARG,40.89748752466091
"Primary School/ Composite, Ghumawati",Saharanpur ARG,52.5723050899849
"Primary School/ Composite, Ghumawati",Kalsia ARG,67.07557266380795
"Primary School/ Composite, Haibatpur",Lalukhedi ARG,15.566293979230535
"Primary School/ Composite, Haibatpur",RAMALA ARG,44.24907294988619
"Primary School/ Composite, Haibatpur",Saharanpur ARG,47.31798939556439
"Primary School/ Composite, Harsauli",Lalukhedi ARG,16.761758936630685
"Primary School/ Composite, Harsauli",RAMALA ARG,36.33885717023825
"Primary School/ Composite, Harsauli",Barut ARG,45.6204357110092
"Primary School/ Composite, Jaula Dindauli",Saharanpur ARG,18.715312693393603
"Primary School/ Composite, Jaula Dindauli",Kalsia ARG,32.57513993528381
"Primary School/ Composite, Jaula Dindauli",Gangroo ARG,36.9682815596289
"Primary School/ Composite, Jeevna",Lalukhedi ARG,29.00734333734017
"Primary School/ Composite, Jeevna",RAMALA ARG,38.420077514493826
"Primary School/ Composite, Jeevna",Barut ARG,44.26313446422093
"Primary School/ Composite, Jhabiran",Saharanpur ARG,9.245338729117417
"Primary School/ Composite, Jhabiran",Kalsia ARG,28.596996914687796
"Primary School/ Composite, Jhabiran",Gangroo ARG,31.901047562518364
"Primary School/ Composite, Jukhedi",Saharanpur ARG,21.42734500166822
"Primary School/ Composite, Jukhedi",Lalukhedi ARG,39.053603537348465
"Primary School/ Composite, Jukhedi",Kalsia ARG,48.16787519279397
"Primary School/ Composite, Katla Naveen",Saharanpur ARG,13.606209657714556
"Primary School/ Composite, Katla Naveen",Kalsia ARG,16.113506223247764
"Primary School/ Composite, Katla Naveen",Gangroo ARG,19.51029167743019
"Primary School/ Composite, Landhoura Junardar",Saharanpur ARG,10.250055249804518
"Primary School/ Composite, Landhoura Junardar",Kalsia ARG,19.380877916761374
"Primary School/ Composite, Landhoura Junardar",Gangroo ARG,23.74847350890393
"Primary School/ Composite, Mandawali Khadar",Lalukhedi ARG,26.023823957206034
"Primary School/ Composite, Mandawali Khadar",RAMALA ARG,30.194929299146025
"Primary School/ Composite, Mandawali Khadar",Barut ARG,36.05645551729432
"Primary School/ Composite, Manganpur",Lalukhedi ARG,8.587370682884522
"Primary School/ Composite, Manganpur",RAMALA ARG,39.94161503739166
"Primary School/ Composite, Manganpur",Saharanpur ARG,42.05844253897991
"Primary School/ Composite, Manoharpur",Saharanpur ARG,10.980922902955724
"Primary School/ Composite, Manoharpur",Kalsia ARG,17.607298027523406
"Primary School/ Composite, Manoharpur",Gangroo ARG,21.33781863159095
"Primary School/ Composite, Manpur Qadeem",Saharanpur ARG,37.33408430465531
"Primary School/ Composite, Manpur Qadeem",Lalukhedi ARG,43.30993624737773
"Primary School/ Composite, Manpur Qadeem",RAMALA ARG,59.53645924099101
"Primary School/ Composite, Mehmoodpur",Saharanpur ARG,27.412302545272656
"Primary School/ Composite, Mehmoodpur",Kalsia ARG,38.51425990183002
"Primary School/ Composite, Mehmoodpur",Gangroo ARG,42.73008056979417
"Primary School/ Composite, Mundi Kheri",Saharanpur ARG,11.682857796449616
"Primary School/ Composite, Mundi Kheri",Lalukhedi ARG,38.40322267102195
"Primary School/ Composite, Mundi Kheri",Kalsia ARG,38.433173480667115
"Primary School/ Composite, Nagla Rajput",Saharanpur ARG,30.32552082697816
"Primary School/ Composite, Nagla Rajput",Lalukhedi ARG,45.05728534550176
"Primary School/ Composite, Nagla Rajput",Kalsia ARG,54.831714372773526
"Primary School/ Composite, Nandhera Khurd",Lalukhedi ARG,21.09249072481944
"Primary School/ Composite, Nandhera Khurd",Saharanpur ARG,32.60049748859382
"Primary School/ Composite, Nandhera Khurd",RAMALA ARG,52.519903100405216
"Primary School/ Composite, Nasrullahgarh",Saharanpur ARG,22.07929034547279
"Primary School/ Composite, Nasrullahgarh",Kalsia ARG,41.837506246864805
"Primary School/ Composite, Nasrullahgarh",Gangroo ARG,44.53592592894925
"Primary School/ Composite, Nunabadi",Saharanpur ARG,25.002553940125573
"Primary School/ Composite, Nunabadi",Lalukhedi ARG,29.033035106729
"Primary School/ Composite, Nunabadi",Kalsia ARG,48.26987715074805
"Primary School/ Composite, Pawti",Lalukhedi ARG,22.137876660766405
"Primary School/ Composite, Pawti",Saharanpur ARG,39.539078799830826
"Primary School/ Composite, Pawti",RAMALA ARG,52.72517412417139
"Primary School/ Composite, Peepalhera",Lalukhedi ARG,6.78608867018092
"Primary School/ Composite, Peepalhera",RAMALA ARG,38.17622880301321
"Primary School/ Composite, Peepalhera",Saharanpur ARG,43.78339351228012
"Primary School/ Composite, Rasulpur",Lalukhedi ARG,19.261041546415687
"Primary School/ Composite, Rasulpur",Saharanpur ARG,45.48623484574893
"Primary School/ Composite, Rasulpur",RAMALA ARG,48.328399729526375
"Primary School/ Composite, Sidki",Saharanpur ARG,15.192001906009128
"Primary School/ Composite, Sidki",Kalsia ARG,29.694217834290747
"Primary School/ Composite, Sidki",Gangroo ARG,34.1238838948346
"Primary School/ Composite, Tandheda",Lalukhedi ARG,47.98086201260246
"Primary School/ Composite, Tandheda",RAMALA ARG,65.42545372394187
"Primary School/ Composite, Tandheda",Barut ARG,71.37102733277838
Prmary School Rajpura,Lower Khajuri RB Canal,25.917389700128712
Prmary School Rajpura,Jirgo AWS,28.211288089495316
Prmary School Rajpura,Dhekwan RB Canal,28.660838836902368
Punchayat Bhawan Bhaluwani,Bhaluani,0.033072548830505255
Punchayat Bhawan Bhaluwani,Bhatpar Rani_1,27.344322102413525
Punchayat Bhawan Bhaluwani,Pathar Dewa,27.721830987181608
Punchayat Bhawan Vijaypur,Lower Khajuri RB Canal,22.610343428949903
Punchayat Bhawan Vijaypur,Meja Dam Gate -1,29.056184050649346
Punchayat Bhawan Vijaypur,SIRSI Dam Gate -1,35.69987805532594
"Purv Madh Vidhyalaya, Doomradeeh",Rihand Dam_1,20.695557166688314
"Purv Madh Vidhyalaya, Doomradeeh",OBRA AWS,36.78817730655873
"Purv Madh Vidhyalaya, Doomradeeh",Dhandhraul Dam Gate -3,46.14676640270063
"Purv Madh Vidhyalaya, Shivpur",Bhainsora Canal,7.617951854008405
"Purv Madh Vidhyalaya, Shivpur",Dhandhraul Dam Gate -3,13.260008203814404
"Purv Madh Vidhyalaya, Shivpur",Nagwa Dam Gate -1,15.686729931090145
"Purv Madhyamik Vidhyalaya, Doriya",Nagwa Dam Gate -1,6.14914956017343
"Purv Madhyamik Vidhyalaya, Doriya",Naugarh Dam ARG + Gate,15.29770045630737
"Purv Madhyamik Vidhyalaya, Doriya",Bhainsora Canal,16.432285295125702
"Purv Madhyamik Vidhyalaya, Fattupur",Lower Khajuri RB Canal,36.7970457643312
"Purv Madhyamik Vidhyalaya, Fattupur",Dhekwan RB Canal,49.80388913817193
"Purv Madhyamik Vidhyalaya, Fattupur",Jirgo AWS,56.119124771395335
"Purv Madhyamik Vidhyalaya, Mahooli",Rihand Dam_1,29.458601656442315
"Purv Madhyamik Vidhyalaya, Mahooli",OBRA AWS,40.762310479839876
"Purv Madhyamik Vidhyalaya, Mahooli",Dhandhraul Dam Gate -3,44.020402738356886
"Purv Madhyamik Vidyalaya, Mujehra",Lower Khajuri RB Canal,17.07394241702905
"Purv Madhyamik Vidyalaya, Mujehra",Dhekwan RB Canal,32.547062795733126
"Purv Madhyamik Vidyalaya, Mujehra",Meja Dam Gate -1,40.74934249484857
"Purv Madhyamik Vidyalaya, Ranibari",Lower Khajuri RB Canal,10.643824494723422
"Purv Madhyamik Vidyalaya, Ranibari",Dhekwan RB Canal,27.604921919724422
"Purv Madhyamik Vidyalaya, Ranibari",Meja Dam Gate -1,32.06278141320814
"Purv Madhyamik Vidyalaya,Bharpura",Lower Khajuri RB Canal,9.504877057358678
"Purv Madhyamik Vidyalaya,Bharpura",Dhekwan RB Canal,10.444611310818766
"Purv Madhyamik Vidyalaya,Bharpura",Jirgo AWS,23.98282979996682
Purva Madhyamik Vidhyalaya Achausa,Pathari Dam,23.60806518550009
Purva Madhyamik Vidhyalaya Achausa,Lakheri Dam ARG+AWLR,28.755138283857548
Purva Madhyamik Vidhyalaya Achausa,Parichha Dam,29.63806747460931
Purva Madhyamik Vidhyalaya Baroda Dang,Bhaoni Dam-1,17.768168514624257
Purva Madhyamik Vidhyalaya Baroda Dang,Utari Dam,23.382580446555558
Purva Madhyamik Vidhyalaya Baroda Dang,Dhukawan ARG + D/S,28.320284671157477
Purva Madhyamik Vidhyalaya Bhitaura,Pathari Dam,13.247112547370945
Purva Madhyamik Vidhyalaya Bhitaura,Barwar Canal,15.20231878922898
Purva Madhyamik Vidhyalaya Bhitaura,Saprar Dam (ARG),21.513210405252906
Purva Madhyamik Vidhyalaya Ladwari,Bhaoni Dam-1,9.164629496013715
Purva Madhyamik Vidhyalaya Ladwari,Utari Dam,15.786872072302762
Purva Madhyamik Vidhyalaya Ladwari,Dhukawan ARG + D/S,36.888358841841644
Purva Madhyamik Vidhyalaya Sihari,Parichha Dam,92.50279102729871
Purva Madhyamik Vidhyalaya Sihari,Pathari Dam,93.76851174479614
Purva Madhyamik Vidhyalaya Sihari,Lakheri Dam ARG+AWLR,94.28394112848196
"Purva Madhyamik Vidhyalaya, Chackwara",Mahrajganj_1,37.883262602850415
"Purva Madhyamik Vidhyalaya, Chackwara",Atraulia,52.68533171487841
"Purva Madhyamik Vidhyalaya, Chackwara",Bhaluani,77.72057720936984
"Purva Madhyamik Vidhyalaya, Chandapur",Jirgo AWS,40.28050371923421
"Purva Madhyamik Vidhyalaya, Chandapur",Garai RB Canal,41.95227853990188
"Purva Madhyamik Vidhyalaya, Chandapur",Ahraura Canal,45.58994879399726
Purva Madhyamik Vidyalaya Chalakpur,Saharanpur ARG,14.262205282192541
Purva Madhyamik Vidyalaya Chalakpur,Kalsia ARG,18.829894875814098
Purva Madhyamik Vidyalaya Chalakpur,Gangroo ARG,21.73605975591835
Pv. Compiergang,Pathar Dewa,79.48843461272304
Pv. Compiergang,Atraulia,83.44088805442776
Pv. Compiergang,Mahrajganj_1,86.66068156285829
R.R.C. Center Aata,Lakheri Dam ARG+AWLR,83.69129854254103
R.R.C. Center Aata,Lahchura ARG + D/S,86.16962619559887
R.R.C. Center Aata,Pathari Dam,89.98556109580475
RASULPUR BARGAON RAJKIYA UCHTTAR PRATHAMIK VIDYALAYA,Gunta Dam,32.35882111229513
RASULPUR BARGAON RAJKIYA UCHTTAR PRATHAMIK VIDYALAYA,Rangwa Dam (ARG+AWLR),78.62935228536615
RASULPUR BARGAON RAJKIYA UCHTTAR PRATHAMIK VIDYALAYA,Rasin Dam,78.63228325519714
Rajapur Sikraur,Mahrajganj_1,33.704600748059015
Rajapur Sikraur,Atraulia,38.47770358632918
Rajapur Sikraur,Bhaluani,91.83567670615645
Rajkia Balika Inter College Kamasin,Gunta Dam,40.601851571345044
Rajkia Balika Inter College Kamasin,Rasin Dam,45.949283448468194
Rajkia Balika Inter College Kamasin,Rangwa Dam (ARG+AWLR),45.95182383664542
Rajkia High School Pakhrauli,Rasin Dam,45.2705416678626
Rajkia High School Pakhrauli,Rangwa Dam (ARG+AWLR),45.27513116362676
Rajkia High School Pakhrauli,Gunta Dam,52.50416411611417
"Rajkiya High School, Atali",RAMALA ARG,23.453141995597942
"Rajkiya High School, Atali",Barut ARG,27.306438674119214
"Rajkiya High School, Atali",Lalukhedi ARG,29.711832684721276
Ranipur_2,Rangwa Dam (ARG+AWLR),16.324920151735594
Ranipur_2,Rasin Dam,16.328790576136743
Ranipur_2,Gunta Dam,31.62779339546266
Rasin_2,Rangwa Dam (ARG+AWLR),3.8512727695645275
Rasin_2,Rasin Dam,3.8536000594208506
Rasin_2,Gunta Dam,44.22085214701122
"Roadways Bus Stand, Robertsganj",Dhandhraul Dam Gate -3,13.408669692857393
"Roadways Bus Stand, Robertsganj",Bhainsora Canal,18.942362800539097
"Roadways Bus Stand, Robertsganj",Dongia Canal Inlet,24.849575989231813
Rohari,Rasin Dam,88.91839022740137
Rohari,Rangwa Dam (ARG+AWLR),88.92607035299694
Rohari,Lahchura ARG + D/S,91.00762208135497
SARAHARI PRATHMIK VIDYALAYA,Pathar Dewa,67.4040472709912
SARAHARI PRATHMIK VIDYALAYA,Bhaluani,73.76742580969403
SARAHARI PRATHMIK VIDYALAYA,Atraulia,76.7664645355097
SWASTH KENDR PIPIGANJ,Pathar Dewa,72.2684588185648
SWASTH KENDR PIPIGANJ,Atraulia,74.51113754478482
SWASTH KENDR PIPIGANJ,Mahrajganj_1,76.47532686023727
Saint Ravidas Nagar Abholi Abholi,Lower Khajuri RB Canal,47.440252250726004
Saint Ravidas Nagar Abholi Abholi,Dhekwan RB Canal,62.93418105346851
Saint Ravidas Nagar Abholi Abholi,Meja Dam Gate -1,63.969580004681774
Saint Ravidas Nagar Abholi Gangarampur,Lower Khajuri RB Canal,48.77893089887366
Saint Ravidas Nagar Abholi Gangarampur,Dhekwan RB Canal,64.22676020083966
Saint Ravidas Nagar Abholi Gangarampur,Meja Dam Gate -1,65.28774114162977
Saint Ravidas Nagar Aurai Ugapur,Lower Khajuri RB Canal,39.64386629134341
Saint Ravidas Nagar Aurai Ugapur,Dhekwan RB Canal,54.72934221732312
Saint Ravidas Nagar Aurai Ugapur,Meja Dam Gate -1,58.64864538675359
Saint Ravidas Nagar Aurai Uprauth,Lower Khajuri RB Canal,22.40388290233566
Saint Ravidas Nagar Aurai Uprauth,Dhekwan RB Canal,35.95866759518727
Saint Ravidas Nagar Aurai Uprauth,Jirgo AWS,44.835867895043584
Saint Ravidas Nagar Bhadohi Munshi,Lower Khajuri RB Canal,33.750382862068854
Saint Ravidas Nagar Bhadohi Munshi,Dhekwan RB Canal,47.14167475421672
Saint Ravidas Nagar Bhadohi Munshi,Jirgo AWS,54.264289739298476
Saint Ravidas Nagar Deegh  Deegh,Lower Khajuri RB Canal,39.023900654587294
Saint Ravidas Nagar Deegh  Deegh,Meja Dam Gate -1,48.378051243956236
Saint Ravidas Nagar Deegh  Deegh,SIRSI Dam Gate -1,55.79387671672857
Saint Ravidas Nagar Deegh Velahua,Lower Khajuri RB Canal,39.52326549621683
Saint Ravidas Nagar Deegh Velahua,Meja Dam Gate -1,53.152926357031724
Saint Ravidas Nagar Deegh Velahua,Dhekwan RB Canal,55.962381272163846
Saint Ravidas Nagar Gyanpur Kansapur,Lower Khajuri RB Canal,31.65226150759441
Saint Ravidas Nagar Gyanpur Kansapur,Dhekwan RB Canal,46.39667714795115
Saint Ravidas Nagar Gyanpur Kansapur,Meja Dam Gate -1,52.996592908257576
Saint Ravidas Nagar Gyanpur Samhai,Lower Khajuri RB Canal,32.31684227059748
Saint Ravidas Nagar Gyanpur Samhai,Dhekwan RB Canal,46.53669246016609
Saint Ravidas Nagar Gyanpur Samhai,Meja Dam Gate -1,54.66850232675962
Saint Ravidas Nagar Suriyawan Chhapariya,Lower Khajuri RB Canal,45.303345405179435
Saint Ravidas Nagar Suriyawan Chhapariya,Dhekwan RB Canal,59.81113666611993
Saint Ravidas Nagar Suriyawan Chhapariya,Meja Dam Gate -1,65.0104092901162
Saint Ravidas Nagar Suriyawan Mond,Lower Khajuri RB Canal,40.80205174020682
Saint Ravidas Nagar Suriyawan Mond,Dhekwan RB Canal,54.741281005865076
Saint Ravidas Nagar Suriyawan Mond,Jirgo AWS,61.921297738096854
Saital,Mahrajganj_1,42.29174039563931
Saital,Bhaluani,43.27827241995204
Saital,Atraulia,50.89181730530854
Salhakheri,Lalukhedi ARG,1.1851748493422605
Salhakheri,RAMALA ARG,30.826428049452566
Salhakheri,Barut ARG,42.93553328037992
"Samaj Sevak Junir High School, Bhaura Kalan",Lalukhedi ARG,10.596710843044674
"Samaj Sevak Junir High School, Bhaura Kalan",RAMALA ARG,23.195625969758638
"Samaj Sevak Junir High School, Bhaura Kalan",Barut ARG,34.402252727093895
Sanjhak,Lalukhedi ARG,18.041925696596994
Sanjhak,RAMALA ARG,41.02573839929839
Sanjhak,Barut ARG,50.60582076869506
Semara_1,Gunta Dam,33.77362016733014
Semara_1,Rangwa Dam (ARG+AWLR),80.42159364108504
Semara_1,Rasin Dam,80.42659725862241
"Shahid Chandra Shekhar Kanya P.M.V., Mallupura",Lalukhedi ARG,24.385182319905244
"Shahid Chandra Shekhar Kanya P.M.V., Mallupura",RAMALA ARG,49.46384168173956
"Shahid Chandra Shekhar Kanya P.M.V., Mallupura",Saharanpur ARG,53.614428501400766
Shitalpur_1,Gunta Dam,12.960179296897705
Shitalpur_1,Rangwa Dam (ARG+AWLR),35.49981165266648
Shitalpur_1,Rasin Dam,35.50444842024895
Sikhula Pz._1,Rasin Dam,81.19241406115756
Sikhula Pz._1,Rangwa Dam (ARG+AWLR),81.19993210940856
Sikhula Pz._1,Gunta Dam,107.04231492932331
Singhara Pr. Vid.,Mahrajganj_1,39.94817685684512
Singhara Pr. Vid.,Atraulia,47.552678686715005
Singhara Pr. Vid.,Bhaluani,92.59503330600806
Sitapur Mafi,Rangwa Dam (ARG+AWLR),20.26747348411384
Sitapur Mafi,Rasin Dam,20.271723921954305
Sitapur Mafi,Gunta Dam,27.68544641299604
Sonbhadra Babhani Bhawar,Lower Khajuri RB Canal,12.65921529520605
Sonbhadra Babhani Bhawar,Dhekwan RB Canal,29.627718035699413
Sonbhadra Babhani Bhawar,Meja Dam Gate -1,32.54612305650124
Sonbhadra Chopan Khairatiya,OBRA AWS,5.852816041605106
Sonbhadra Chopan Khairatiya,Dhandhraul Dam Gate -3,22.579466569060884
Sonbhadra Chopan Khairatiya,Rihand Dam_1,31.654632114919913
Sonbhadra Duddhi Mahuli,Rihand Dam_1,30.19169830205895
Sonbhadra Duddhi Mahuli,OBRA AWS,41.09075674295032
Sonbhadra Duddhi Mahuli,Dhandhraul Dam Gate -3,43.81920395667574
Sonbhadra Myorpur Agartola,Rihand Dam_1,14.551384846977617
Sonbhadra Myorpur Agartola,OBRA AWS,40.07427404149686
Sonbhadra Myorpur Agartola,Dhandhraul Dam Gate -3,57.27297102461588
Srikantpur Pr. Vid.,Mahrajganj_1,57.86520106704297
Srikantpur Pr. Vid.,Atraulia,64.557819967034
Srikantpur Pr. Vid.,Jirgo AWS,79.4219005935661
Sujanpura Badhyapar,Mahrajganj_1,33.81710916272906
Sujanpura Badhyapar,Atraulia,36.82848210307868
Sujanpura Badhyapar,Bhaluani,57.81117235148072
Sukwan,Khaprar Canal,23.896588261444876
Sukwan,Dhukawan ARG + D/S,24.390497824360548
Sukwan,Dongri_1,26.58876248866718
"Swarg Dham, Hardua",Pathari Dam,32.71333171459283
"Swarg Dham, Hardua",Lakheri Dam ARG+AWLR,35.02756145372793
"Swarg Dham, Hardua",Parichha Dam,38.52603717487124
Terha_1,Rasin Dam,84.87265608196492
Terha_1,Rangwa Dam (ARG+AWLR),84.88027823580131
Terha_1,Lahchura ARG + D/S,111.32361352107553
"Thana Prisar, Lalganj",Meja Dam Gate -1,16.963010990599567
"Thana Prisar, Lalganj",SIRSI Dam Gate -1,25.3419107306464
"Thana Prisar, Lalganj",Lower Khajuri RB Canal,25.753931223267838
Uccha Prathmik Vidhyalaya Deaval,Gunta Dam,27.096493783230958
Uccha Prathmik Vidhyalaya Deaval,Rasin Dam,36.45934158321538
Uccha Prathmik Vidhyalaya Deaval,Rangwa Dam (ARG+AWLR),36.459636739516284
Uccha Prathmik Vidhyalaya Devaratha,Rasin Dam,41.55662306522054
Uccha Prathmik Vidhyalaya Devaratha,Rangwa Dam (ARG+AWLR),41.56328180569552
Uccha Prathmik Vidhyalaya Devaratha,Gunta Dam,64.38277747304066
Uccha Prathmik Vidhyalaya Odera,Lahchura ARG + D/S,38.201529901908295
Uccha Prathmik Vidhyalaya Odera,Lakheri Dam ARG+AWLR,43.0675277120173
Uccha Prathmik Vidhyalaya Odera,Pahari Dam,45.7707924815832
Uccha Prathmik Vidhyalaya Uldan,Pathari Dam,3.7820810046770235
Uccha Prathmik Vidhyalaya Uldan,Barwar Canal,11.908672231522235
Uccha Prathmik Vidhyalaya Uldan,Lakheri Dam ARG+AWLR,15.42578244437139
"Uccha Prathmik Vidhyalaya, Chero",Bhaluani,12.35110599884397
"Uccha Prathmik Vidhyalaya, Chero",Bhatpar Rani_1,16.830998013664967
"Uccha Prathmik Vidhyalaya, Chero",Pathar Dewa,31.352890313479477
"Uccha Prathmik Vidhyalaya, Gangapur",Rasin Dam,95.76261294375682
"Uccha Prathmik Vidhyalaya, Gangapur",Rangwa Dam (ARG+AWLR),95.76991600752106
"Uccha Prathmik Vidhyalaya, Gangapur",Gunta Dam,116.55795115408192
"Uccha Prathmik Vidhyalaya, Hasanpur Kadim",Sarauli ARG,45.5655039494076
"Uccha Prathmik Vidhyalaya, Hasanpur Kadim",Daulla ARG,46.99868201304724
"Uccha Prathmik Vidhyalaya, Hasanpur Kadim",Barut ARG,55.32259156528492
"Uccha Prathmik Vidhyalaya, Kapsarh",Lalukhedi ARG,37.9333263041698
"Uccha Prathmik Vidhyalaya, Kapsarh",RAMALA ARG,39.50695908561307
"Uccha Prathmik Vidhyalaya, Kapsarh",Barut ARG,42.15033876170308
"Uccha Prathmik Vidhyalaya, Lohra (Pampawan)",Dongia Canal Inlet,4.094618922414132
"Uccha Prathmik Vidhyalaya, Lohra (Pampawan)",Ahraura Canal,13.223191464706627
"Uccha Prathmik Vidhyalaya, Lohra (Pampawan)",Garai RB Canal,17.600416769717157
"Uccha Prathmik Vidhyalaya, Pathouli",Daulla ARG,25.987244361630424
"Uccha Prathmik Vidhyalaya, Pathouli",Barut ARG,29.376095653373298
"Uccha Prathmik Vidhyalaya, Pathouli",RAMALA ARG,31.92063712142218
"Uccha Prathmik Vidhyalaya, Semra Bhav Nagar",Utari Dam,7.526858922127834
"Uccha Prathmik Vidhyalaya, Semra Bhav Nagar",Bhaoni Dam-1,10.760700630706735
"Uccha Prathmik Vidhyalaya, Semra Bhav Nagar",Dhukawan ARG + D/S,44.74185733237453
"Uccha Prathmik Vidhyalaya, Simra",Khaprar Canal,14.374418220580589
"Uccha Prathmik Vidhyalaya, Simra",Parichha Dam,33.686706118580986
"Uccha Prathmik Vidhyalaya, Simra",Dongri_1,38.77248690334976
"Uccha Prathmik Vidhyalaya, Sonpur",Jirgo AWS,5.572462830685782
"Uccha Prathmik Vidhyalaya, Sonpur",Ahraura Canal,6.082465128432254
"Uccha Prathmik Vidhyalaya, Sonpur",Garai RB Canal,7.625213772331795
"Uchha Prathmik Vidhyala, Tadi Mustkil",Gunta Dam,26.50839553475181
"Uchha Prathmik Vidhyala, Tadi Mustkil",Rangwa Dam (ARG+AWLR),73.49425887647524
"Uchha Prathmik Vidhyala, Tadi Mustkil",Rasin Dam,73.49753183825388
Upper Primary Kasampur,Lalukhedi ARG,35.310765590845605
Upper Primary Kasampur,Saharanpur ARG,51.71630110614887
Upper Primary Kasampur,RAMALA ARG,62.069803661008024
"Upper Primary School Eng Medium, Hariyabans",Saharanpur ARG,18.989777400368286
"Upper Primary School Eng Medium, Hariyabans",Kalsia ARG,21.470584882177594
"Upper Primary School Eng Medium, Hariyabans",Gangroo ARG,25.75098800289261
Upper Primary School Pohalli,Daulla ARG,33.633338735333595
Upper Primary School Pohalli,Barut ARG,37.92496474118763
Upper Primary School Pohalli,RAMALA ARG,39.92745815802098
Upper Primary School Sarahan Bujurg,Rasin Dam,98.66940743636088
Upper Primary School Sarahan Bujurg,Rangwa Dam (ARG+AWLR),98.67678275792477
Upper Primary School Sarahan Bujurg,Gunta Dam,120.40552625678735
"Upper Primary School, Khadui",Nagwa Dam Gate -1,11.756146210610458
"Upper Primary School, Khadui",Dhandhraul Dam Gate -3,12.260838614411451
"Upper Primary School, Khadui",Bhainsora Canal,12.377783746016807
Varansi Badagaon Gajapur,Lower Khajuri RB Canal,37.87489747624747
Varansi Badagaon Gajapur,Jirgo AWS,42.36093300229021
Varansi Badagaon Gajapur,Dhekwan RB Canal,43.73873299533924
Varansi Chirai Gaon  Gathiya Jairampur,Garai RB Canal,45.29903460067961
Varansi Chirai Gaon  Gathiya Jairampur,Jirgo AWS,46.885648336297855
Varansi Chirai Gaon  Gathiya Jairampur,Ahraura Canal,49.994783535167144
Varansi Chirai Gaon Chhahi,Jirgo AWS,40.97715128918691
Varansi Chirai Gaon Chhahi,Garai RB Canal,41.00603354200403
Varansi Chirai Gaon Chhahi,Ahraura Canal,45.178052556367085
Varansi Cholapur Chaubepur,Garai RB Canal,45.29567168628222
Varansi Cholapur Chaubepur,Jirgo AWS,46.879540019758636
Varansi Cholapur Chaubepur,Ahraura Canal,49.99062381524088
Varansi Cholapur Munari,Garai RB Canal,45.52508136013424
Varansi Cholapur Munari,Jirgo AWS,45.67231976453305
Varansi Cholapur Munari,Ahraura Canal,49.797928800269474
Varansi Harahua Bhaithauli,Jirgo AWS,45.656020063006345
Varansi Harahua Bhaithauli,Garai RB Canal,47.761530400310996
Varansi Harahua Bhaithauli,Ahraura Canal,51.30634805536143
Varansi Harahua Gurwat,Jirgo AWS,45.43812965666142
Varansi Harahua Gurwat,Garai RB Canal,47.24641872413623
Varansi Harahua Gurwat,Ahraura Canal,50.89109987073198
Varansi Harahua Kakalpur,Jirgo AWS,31.361550596681266
Varansi Harahua Kakalpur,Lower Khajuri RB Canal,34.734405827209386
Varansi Harahua Kakalpur,Dhekwan RB Canal,36.08520398995414
Varansi Harahua Shivrampur,Garai RB Canal,42.950794461175306
Varansi Harahua Shivrampur,Jirgo AWS,43.916347847412254
Varansi Harahua Shivrampur,Ahraura Canal,47.44705689024409
Varansi Harahua Sulemapur,Jirgo AWS,44.937391164422394
Varansi Harahua Sulemapur,Garai RB Canal,46.17400209513985
Varansi Harahua Sulemapur,Ahraura Canal,50.004880976244316
Varansi Pindara Gajendra,Jirgo AWS,47.71810866461677
Varansi Pindara Gajendra,Garai RB Canal,51.697770645515305
Varansi Pindara Gajendra,Lower Khajuri RB Canal,53.05253309753082
Varansi Pindara Molanapur,Garai RB Canal,48.36218305517738
Varansi Pindara Molanapur,Jirgo AWS,50.68128278108407
Varansi Pindara Molanapur,Ahraura Canal,53.279222740298
Veterinary Hospital Shahjahanpur,Sarauli ARG,60.39793717491598
Veterinary Hospital Shahjahanpur,Daulla ARG,65.84625163449272
Veterinary Hospital Shahjahanpur,Barut ARG,74.92373750056987
"Vikash Khand Parisar, Itwa",Atraulia,110.93517713698272
"Vikash Khand Parisar, Itwa",Mahrajganj_1,125.07518094153228
"Vikash Khand Parisar, Itwa",Pathar Dewa,146.00010033090697
primary school Chaura khurd,Kalsia ARG,23.244001356795547
primary school Chaura khurd,Saharanpur ARG,24.095018092573557
primary school Chaura khurd,Gangroo ARG,27.19910121571023
primary school jalalpura,Saharanpur ARG,8.729045380089941
primary school jalalpura,Kalsia ARG,31.4585327607243
primary school jalalpura,Gangroo ARG,34.9124707407859
primary school kapasi,Saharanpur ARG,13.172329689756435
primary school kapasi,Kalsia ARG,25.72232650102786
primary school kapasi,Gangroo ARG,30.16073507926706
