district,year,class,area_sqkm,pct
JHANSI,2005-06,"Wetlands/Water, Inland Wetland",0.300457553,0.005980444924363057
JHANSI,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
JHANSI,2005-06,"Wetlands/Water, River/Stream/Canal",117.9594852,2.3479196894904457
JHANSI,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",24.51045231,0.48786728324044587
JHANSI,2005-06,Snow and Glacier,0.0,0.0
KAUSHAMBI,2011-12,"Builtup,Urban",145.99,6.922238027501185
KAUSHAMBI,2011-12,"Builtup,Rural",66.36,3.14651493598862
KAUSHAMBI,2011-12,"Builtup,Mining",7.79,0.36936936936936937
KAUSHAMBI,2011-12,"Agriculture,Crop land",1525.93,72.35324798482694
KAUSHAMBI,2011-12,"Agriculture,Plantation",126.79,6.01185395922238
KAUSHAMBI,2011-12,"Agriculture,Fallow",42.71,2.025130393551446
KAUSHAMBI,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
KAUSHAMBI,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
KAUSHAMBI,2011-12,"Forest,Deciduous",19.94,0.9454717875770509
KAUSHAMBI,2011-12,"Forest,Forest Plantation",0.0,0.0
KAUSHAMBI,2011-12,"Forest,Scrub Forest",0.0,0.0
KAUSHAMBI,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
KAUSHAMBI,2011-12,Grass/Grazing,0.0,0.0
KAUSHAMBI,2011-12,"Barren/Wastelands, Salt Affected",42.44,2.0123281175912755
KAUSHAMBI,2011-12,"Barren/Wastelands, Gullied/Ravinus",2.0,0.0948316737790422
KAUSHAMBI,2011-12,"Barren/Wastelands, Scrub land",14.48,0.6865813181602656
KAUSHAMBI,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
KAUSHAMBI,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
KAUSHAMBI,2011-12,"Barren/Wastelands, Rann",0.0,0.0
KAUSHAMBI,2011-12,"Wetlands/Water, Inland Wetland",11.97,0.5675675675675675
KAUSHAMBI,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
KAUSHAMBI,2011-12,"Wetlands/Water, River/Stream/Canal",100.71,4.77524893314367
KAUSHAMBI,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",1.89,0.08961593172119488
KAUSHAMBI,2011-12,Snow and Glacier,0.0,0.0
KAUSHAMBI,2005-06,"Builtup,Urban",99.95367287,4.739387049312471
KAUSHAMBI,2005-06,"Builtup,Rural",33.03800215,1.5665245211000474
KAUSHAMBI,2005-06,"Builtup,Mining",0.0,0.0
KAUSHAMBI,2005-06,"Agriculture,Crop land",1493.382845,70.80999739212898
KAUSHAMBI,2005-06,"Agriculture,Plantation",100.1053313,4.746578060692271
KAUSHAMBI,2005-06,"Agriculture,Fallow",69.55734362,3.298119659554291
KAUSHAMBI,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
KAUSHAMBI,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
KAUSHAMBI,2005-06,"Forest,Deciduous",0.0,0.0
KAUSHAMBI,2005-06,"Forest,Forest Plantation",0.0,0.0
KAUSHAMBI,2005-06,"Forest,Scrub Forest",0.0,0.0
KAUSHAMBI,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
KAUSHAMBI,2005-06,Grass/Grazing,0.0,0.0
KAUSHAMBI,2005-06,"Barren/Wastelands, Salt Affected",108.1775524,5.129329179706022
KAUSHAMBI,2005-06,"Barren/Wastelands, Gullied/Ravinus",11.89099303,0.5638213859649123
KAUSHAMBI,2005-06,"Barren/Wastelands, Scrub land",74.52445261,3.533639289236605
KAUSHAMBI,2005-06,"Barren/Wastelands, Sandy area",28.52640458,1.3526033466097678
KAUSHAMBI,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
KAUSHAMBI,2005-06,"Barren/Wastelands, Rann",0.0,0.0
KAUSHAMBI,2005-06,"Wetlands/Water, Inland Wetland",17.58259958,0.8336936737790422
KAUSHAMBI,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
KAUSHAMBI,2005-06,"Wetlands/Water, River/Stream/Canal",71.13511964,3.372931229966809
KAUSHAMBI,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",1.125683698,0.05337523461356093
KAUSHAMBI,2005-06,Snow and Glacier,0.0,0.0
Kansiram Nagar,2011-12,"Builtup,Urban",13.1,0.6576305220883534
Kansiram Nagar,2011-12,"Builtup,Rural",82.27,4.130020080321285
Kansiram Nagar,2011-12,"Builtup,Mining",0.0,0.0
Kansiram Nagar,2011-12,"Agriculture,Crop land",1619.9,81.320281124498
Kansiram Nagar,2011-12,"Agriculture,Plantation",36.26,1.820281124497992
Kansiram Nagar,2011-12,"Agriculture,Fallow",11.08,0.5562248995983936
Kansiram Nagar,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
Kansiram Nagar,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
Kansiram Nagar,2011-12,"Forest,Deciduous",2.27,0.11395582329317269
Kansiram Nagar,2011-12,"Forest,Forest Plantation",0.0,0.0
Kansiram Nagar,2011-12,"Forest,Scrub Forest",2.15,0.10793172690763052
Kansiram Nagar,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
Kansiram Nagar,2011-12,Grass/Grazing,3.98,0.19979919678714858
Kansiram Nagar,2011-12,"Barren/Wastelands, Salt Affected",20.99,1.053714859437751
Kansiram Nagar,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
Kansiram Nagar,2011-12,"Barren/Wastelands, Scrub land",50.12,2.5160642570281126
Kansiram Nagar,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
Kansiram Nagar,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
Kansiram Nagar,2011-12,"Barren/Wastelands, Rann",0.0,0.0
Kansiram Nagar,2011-12,"Wetlands/Water, Inland Wetland",26.78,1.3443775100401607
Kansiram Nagar,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
Kansiram Nagar,2011-12,"Wetlands/Water, River/Stream/Canal",121.43,6.095883534136546
Kansiram Nagar,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",1.67,0.08383534136546185
Kansiram Nagar,2011-12,Snow and Glacier,0.0,0.0
Kansiram Nagar,2005-06,"Builtup,Urban",0.0,0.0
Kansiram Nagar,2005-06,"Builtup,Rural",93.49036235,4.693314843448009
Kansiram Nagar,2005-06,"Builtup,Mining",0.0,0.0
Kansiram Nagar,2005-06,"Agriculture,Crop land",1530.58971,76.83721856033414
Kansiram Nagar,2005-06,"Agriculture,Plantation",12.87550587,0.6463639812448857
Kansiram Nagar,2005-06,"Agriculture,Fallow",137.9340059,6.924432647754255
Kansiram Nagar,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
Kansiram Nagar,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
Kansiram Nagar,2005-06,"Forest,Deciduous",9.069218211,0.4552843242686962
Kansiram Nagar,2005-06,"Forest,Forest Plantation",0.0,0.0
Kansiram Nagar,2005-06,"Forest,Scrub Forest",1.262867081,0.06339726007660682
Kansiram Nagar,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
Kansiram Nagar,2005-06,Grass/Grazing,39.95932397,2.0060002294188224
Kansiram Nagar,2005-06,"Barren/Wastelands, Salt Affected",20.11128745,1.009607851947048
Kansiram Nagar,2005-06,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
Kansiram Nagar,2005-06,"Barren/Wastelands, Scrub land",39.13787241,1.96476249428963
Kansiram Nagar,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
Kansiram Nagar,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
Kansiram Nagar,2005-06,"Barren/Wastelands, Rann",0.0,0.0
Kansiram Nagar,2005-06,"Wetlands/Water, Inland Wetland",30.83205064,1.5478014769150445
Kansiram Nagar,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
Kansiram Nagar,2005-06,"Wetlands/Water, River/Stream/Canal",74.15033785,3.722425205447818
Kansiram Nagar,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",2.576023396,0.12931909276652995
Kansiram Nagar,2005-06,Snow and Glacier,0.0,0.0
LALITPUR,2011-12,"Builtup,Urban",23.76,0.4715221274062314
LALITPUR,2011-12,"Builtup,Rural",80.01,1.587815042667196
LALITPUR,2011-12,"Builtup,Mining",2.71,0.053780512006350464
LALITPUR,2011-12,"Agriculture,Crop land",3499.82,69.45465370113118
LALITPUR,2011-12,"Agriculture,Plantation",18.91,0.37527287160150824
LALITPUR,2011-12,"Agriculture,Fallow",87.22,1.7308989878944234
LALITPUR,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
LALITPUR,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
LALITPUR,2011-12,"Forest,Deciduous",672.6,13.347886485413772
LALITPUR,2011-12,"Forest,Forest Plantation",3.36,0.06667989680492162
LALITPUR,2011-12,"Forest,Scrub Forest",72.28,1.4344115896011114
LALITPUR,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
LALITPUR,2011-12,Grass/Grazing,0.0,0.0
LALITPUR,2011-12,"Barren/Wastelands, Salt Affected",0.0,0.0
LALITPUR,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
LALITPUR,2011-12,"Barren/Wastelands, Scrub land",172.45,3.422306013097837
LALITPUR,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
LALITPUR,2011-12,"Barren/Wastelands, Barren rocky",67.74,1.3443143480849373
LALITPUR,2011-12,"Barren/Wastelands, Rann",0.0,0.0
LALITPUR,2011-12,"Wetlands/Water, Inland Wetland",0.86,0.017066878348878746
LALITPUR,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
LALITPUR,2011-12,"Wetlands/Water, River/Stream/Canal",40.9,0.8116689819408612
LALITPUR,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",296.37,5.88152411192697
LALITPUR,2011-12,Snow and Glacier,0.0,0.0
LALITPUR,2005-06,"Builtup,Urban",8.771137437,0.1740650414169478
LALITPUR,2005-06,"Builtup,Rural",49.77305479,0.9877565943639612
LALITPUR,2005-06,"Builtup,Mining",1.332309496,0.026439958245683667
LALITPUR,2005-06,"Agriculture,Crop land",2024.064839,40.16798648541377
LALITPUR,2005-06,"Agriculture,Plantation",4.782269838,0.09490513669378846
LALITPUR,2005-06,"Agriculture,Fallow",188.1534006,3.7339432546140103
LALITPUR,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
LALITPUR,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
LALITPUR,2005-06,"Forest,Deciduous",380.1915997,7.5449811410994245
LALITPUR,2005-06,"Forest,Forest Plantation",3.298434402,0.06545811474498908
LALITPUR,2005-06,"Forest,Scrub Forest",156.3660011,3.103115719388768
LALITPUR,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
LALITPUR,2005-06,Grass/Grazing,2.856555366,0.05668893363762651
LALITPUR,2005-06,"Barren/Wastelands, Salt Affected",0.0,0.0
LALITPUR,2005-06,"Barren/Wastelands, Gullied/Ravinus",5.60679606,0.11126803056161935
LALITPUR,2005-06,"Barren/Wastelands, Scrub land",1973.748035,39.16943907521334
LALITPUR,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
LALITPUR,2005-06,"Barren/Wastelands, Barren rocky",5.085508101,0.10092296290930741
LALITPUR,2005-06,"Barren/Wastelands, Rann",0.0,0.0
LALITPUR,2005-06,"Wetlands/Water, Inland Wetland",0.570865418,0.01132894260766025
LALITPUR,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
LALITPUR,2005-06,"Wetlands/Water, River/Stream/Canal",42.90092381,0.8513777299067276
LALITPUR,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",191.4982694,3.8003228696169873
LALITPUR,2005-06,Snow and Glacier,0.0,0.0
MAHOBA,2011-12,"Builtup,Urban",27.9,0.909387222946545
MAHOBA,2011-12,"Builtup,Rural",41.47,1.3516949152542372
MAHOBA,2011-12,"Builtup,Mining",16.65,0.5426988265971316
MAHOBA,2011-12,"Agriculture,Crop land",2323.22,75.72425032594523
MAHOBA,2011-12,"Agriculture,Plantation",24.68,0.8044328552803129
MAHOBA,2011-12,"Agriculture,Fallow",165.53,5.395371577574967
MAHOBA,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
MAHOBA,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
MAHOBA,2011-12,"Forest,Deciduous",202.52,6.601043024771839
MAHOBA,2011-12,"Forest,Forest Plantation",0.0,0.0
MAHOBA,2011-12,"Forest,Scrub Forest",19.67,0.6411342894393742
MAHOBA,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
MAHOBA,2011-12,Grass/Grazing,0.0,0.0
MAHOBA,2011-12,"Barren/Wastelands, Salt Affected",0.44,0.014341590612777053
MAHOBA,2011-12,"Barren/Wastelands, Gullied/Ravinus",13.98,0.4556714471968709
MAHOBA,2011-12,"Barren/Wastelands, Scrub land",85.9,2.7998696219035204
MAHOBA,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
MAHOBA,2011-12,"Barren/Wastelands, Barren rocky",13.37,0.43578878748370276
MAHOBA,2011-12,"Barren/Wastelands, Rann",0.0,0.0
MAHOBA,2011-12,"Wetlands/Water, Inland Wetland",3.16,0.10299869621903521
MAHOBA,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
MAHOBA,2011-12,"Wetlands/Water, River/Stream/Canal",29.94,0.9758800521512386
MAHOBA,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",99.57,3.2454367666232073
MAHOBA,2011-12,Snow and Glacier,0.0,0.0
MAHOBA,2005-06,"Builtup,Urban",0.454266912,0.014806613820078227
MAHOBA,2005-06,"Builtup,Rural",44.39561656,1.4470539947848762
MAHOBA,2005-06,"Builtup,Mining",1.754371704,0.057182910821382
MAHOBA,2005-06,"Agriculture,Crop land",1687.144935,54.99168627770535
MAHOBA,2005-06,"Agriculture,Plantation",5.409687619,0.17632619357887874
MAHOBA,2005-06,"Agriculture,Fallow",511.3536697,16.667329520860495
MAHOBA,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
MAHOBA,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
MAHOBA,2005-06,"Forest,Deciduous",58.71125638,1.9136654621903522
MAHOBA,2005-06,"Forest,Forest Plantation",0.722163878,0.023538587940026078
MAHOBA,2005-06,"Forest,Scrub Forest",56.8487713,1.852958647327249
MAHOBA,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
MAHOBA,2005-06,Grass/Grazing,0.0,0.0
MAHOBA,2005-06,"Barren/Wastelands, Salt Affected",0.0,0.0
MAHOBA,2005-06,"Barren/Wastelands, Gullied/Ravinus",91.84308376,2.99358160886571
MAHOBA,2005-06,"Barren/Wastelands, Scrub land",479.4268836,15.62669112125163
MAHOBA,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
MAHOBA,2005-06,"Barren/Wastelands, Barren rocky",27.43133273,0.8941112363102999
MAHOBA,2005-06,"Barren/Wastelands, Rann",0.0,0.0
MAHOBA,2005-06,"Wetlands/Water, Inland Wetland",0.119282166,0.0038879454367666227
MAHOBA,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
MAHOBA,2005-06,"Wetlands/Water, River/Stream/Canal",30.44257184,0.9922611421121251
MAHOBA,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",71.94210641,2.3449187226205996
MAHOBA,2005-06,Snow and Glacier,0.0,0.0
MEERUT,2011-12,"Builtup,Urban",135.91,5.095988001499813
MEERUT,2011-12,"Builtup,Rural",92.77,3.478440194975628
MEERUT,2011-12,"Builtup,Mining",0.97,0.03637045369328834
MEERUT,2011-12,"Agriculture,Crop land",2198.66,82.43944506936633
MEERUT,2011-12,"Agriculture,Plantation",55.0,2.0622422197225347
MEERUT,2011-12,"Agriculture,Fallow",44.76,1.6782902137232847
MEERUT,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
MEERUT,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
MEERUT,2011-12,"Forest,Deciduous",41.66,1.5620547431571055
MEERUT,2011-12,"Forest,Forest Plantation",0.0,0.0
MEERUT,2011-12,"Forest,Scrub Forest",0.41,0.01537307836520435
MEERUT,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
MEERUT,2011-12,Grass/Grazing,0.32,0.011998500187476566
MEERUT,2011-12,"Barren/Wastelands, Salt Affected",0.0,0.0
MEERUT,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
MEERUT,2011-12,"Barren/Wastelands, Scrub land",11.41,0.42782152230971127
MEERUT,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
MEERUT,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
MEERUT,2011-12,"Barren/Wastelands, Rann",0.0,0.0
MEERUT,2011-12,"Wetlands/Water, Inland Wetland",17.44,0.6539182602174729
MEERUT,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
MEERUT,2011-12,"Wetlands/Water, River/Stream/Canal",64.32,2.4116985376827893
MEERUT,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",3.35,0.1256092988376453
MEERUT,2011-12,Snow and Glacier,0.0,0.0
MEERUT,2005-06,"Builtup,Urban",92.11984107,3.4540622823397076
MEERUT,2005-06,"Builtup,Rural",127.8366023,4.7932734270716155
MEERUT,2005-06,"Builtup,Mining",0.665057642,0.024936544506936633
MEERUT,2005-06,"Agriculture,Crop land",2188.899802,82.0734833895763
MEERUT,2005-06,"Agriculture,Plantation",48.58241589,1.8216128942632173
MEERUT,2005-06,"Agriculture,Fallow",58.0780302,2.17765392575928
MEERUT,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
MEERUT,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
MEERUT,2005-06,"Forest,Deciduous",39.35953743,1.4757981788526435
MEERUT,2005-06,"Forest,Forest Plantation",0.0,0.0
MEERUT,2005-06,"Forest,Scrub Forest",4.120613134,0.15450367956505437
MEERUT,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
MEERUT,2005-06,Grass/Grazing,32.88800761,1.2331461421072367
MEERUT,2005-06,"Barren/Wastelands, Salt Affected",0.0,0.0
MEERUT,2005-06,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
MEERUT,2005-06,"Barren/Wastelands, Scrub land",4.100959645,0.15376676584176976
MEERUT,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
MEERUT,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
MEERUT,2005-06,"Barren/Wastelands, Rann",0.0,0.0
MEERUT,2005-06,"Wetlands/Water, Inland Wetland",12.01397666,0.4504678162729659
MEERUT,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
MEERUT,2005-06,"Wetlands/Water, River/Stream/Canal",56.18755912,2.1067701207349083
MEERUT,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",2.147597102,0.08052482572178479
MEERUT,2005-06,Snow and Glacier,0.0,0.0
MIRZAPUR,2011-12,"Builtup,Urban",22.64,0.5006634232640425
MIRZAPUR,2011-12,"Builtup,Rural",66.43,1.4690402476780189
MIRZAPUR,2011-12,"Builtup,Mining",28.73,0.6353383458646616
MIRZAPUR,2011-12,"Agriculture,Crop land",2360.61,52.202786377708975
MIRZAPUR,2011-12,"Agriculture,Plantation",40.03,0.8852277753206546
MIRZAPUR,2011-12,"Agriculture,Fallow",226.51,5.009066784608581
MIRZAPUR,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
MIRZAPUR,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
MIRZAPUR,2011-12,"Forest,Deciduous",1225.7,27.105263157894736
MIRZAPUR,2011-12,"Forest,Forest Plantation",15.03,0.332375055285272
MIRZAPUR,2011-12,"Forest,Scrub Forest",137.62,3.043343653250774
MIRZAPUR,2011-12,"Forest,Swamp/Mangroves",0.09,0.0019902697921273774
MIRZAPUR,2011-12,Grass/Grazing,0.0,0.0
MIRZAPUR,2011-12,"Barren/Wastelands, Salt Affected",0.53,0.01172047766475011
MIRZAPUR,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
MIRZAPUR,2011-12,"Barren/Wastelands, Scrub land",61.76,1.3657673595754092
MIRZAPUR,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
MIRZAPUR,2011-12,"Barren/Wastelands, Barren rocky",18.85,0.4168509509066785
MIRZAPUR,2011-12,"Barren/Wastelands, Rann",0.0,0.0
MIRZAPUR,2011-12,"Wetlands/Water, Inland Wetland",1.25,0.027642636001769128
MIRZAPUR,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
MIRZAPUR,2011-12,"Wetlands/Water, River/Stream/Canal",167.94,3.713843432109686
MIRZAPUR,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",148.28,3.2790800530738613
MIRZAPUR,2011-12,Snow and Glacier,0.0,0.0
MIRZAPUR,2005-06,"Builtup,Urban",48.39006608,1.0701031862007961
MIRZAPUR,2005-06,"Builtup,Rural",19.08165881,0.4219738790358249
MIRZAPUR,2005-06,"Builtup,Mining",0.0,0.0
MIRZAPUR,2005-06,"Agriculture,Crop land",1986.845784,43.93732383900929
MIRZAPUR,2005-06,"Agriculture,Plantation",44.33957659,0.9805302209199469
MIRZAPUR,2005-06,"Agriculture,Fallow",364.9444718,8.070421755860238
MIRZAPUR,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
MIRZAPUR,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
MIRZAPUR,2005-06,"Forest,Deciduous",502.8312335,11.119664606368863
MIRZAPUR,2005-06,"Forest,Forest Plantation",3.244955738,0.07175930424590889
MIRZAPUR,2005-06,"Forest,Scrub Forest",553.8748252,12.248448146837683
MIRZAPUR,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
MIRZAPUR,2005-06,Grass/Grazing,0.0,0.0
MIRZAPUR,2005-06,"Barren/Wastelands, Salt Affected",2.287884473,0.050594526160990715
MIRZAPUR,2005-06,"Barren/Wastelands, Gullied/Ravinus",15.0039584,0.331799168509509
MIRZAPUR,2005-06,"Barren/Wastelands, Scrub land",368.8600034,8.157010247678018
MIRZAPUR,2005-06,"Barren/Wastelands, Sandy area",1.171319644,0.02590269004865104
MIRZAPUR,2005-06,"Barren/Wastelands, Barren rocky",381.0631851,8.426872735515259
MIRZAPUR,2005-06,"Barren/Wastelands, Rann",0.0,0.0
MIRZAPUR,2005-06,"Wetlands/Water, Inland Wetland",21.43733472,0.47406755241043785
MIRZAPUR,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
MIRZAPUR,2005-06,"Wetlands/Water, River/Stream/Canal",169.329724,3.7445759398496237
MIRZAPUR,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",39.2940184,0.8689521981424149
MIRZAPUR,2005-06,Snow and Glacier,0.0,0.0
MUZAFFARNAGAR,2011-12,"Builtup,Urban",102.37,2.5535046146171116
MUZAFFARNAGAR,2011-12,"Builtup,Rural",129.11,3.2205038663008234
MUZAFFARNAGAR,2011-12,"Builtup,Mining",5.71,0.1424295335495136
MUZAFFARNAGAR,2011-12,"Agriculture,Crop land",3445.56,85.94562234971315
MUZAFFARNAGAR,2011-12,"Agriculture,Plantation",56.56,1.4108256423048142
MUZAFFARNAGAR,2011-12,"Agriculture,Fallow",82.6,2.0603641805936643
MUZAFFARNAGAR,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
MUZAFFARNAGAR,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
MUZAFFARNAGAR,2011-12,"Forest,Deciduous",17.24,0.43003242703916184
MUZAFFARNAGAR,2011-12,"Forest,Forest Plantation",0.0,0.0
MUZAFFARNAGAR,2011-12,"Forest,Scrub Forest",8.77,0.218757794961337
MUZAFFARNAGAR,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
MUZAFFARNAGAR,2011-12,Grass/Grazing,22.46,0.5602394612122724
MUZAFFARNAGAR,2011-12,"Barren/Wastelands, Salt Affected",0.0,0.0
MUZAFFARNAGAR,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
MUZAFFARNAGAR,2011-12,"Barren/Wastelands, Scrub land",22.3,0.5562484410077326
MUZAFFARNAGAR,2011-12,"Barren/Wastelands, Sandy area",0.52,0.012970815664754302
MUZAFFARNAGAR,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
MUZAFFARNAGAR,2011-12,"Barren/Wastelands, Rann",0.0,0.0
MUZAFFARNAGAR,2011-12,"Wetlands/Water, Inland Wetland",46.33,1.1556497879770515
MUZAFFARNAGAR,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
MUZAFFARNAGAR,2011-12,"Wetlands/Water, River/Stream/Canal",61.8,1.5415315540034922
MUZAFFARNAGAR,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",7.65,0.1908206535295585
MUZAFFARNAGAR,2011-12,Snow and Glacier,0.0,0.0
MUZAFFARNAGAR,2005-06,"Builtup,Urban",27.89702415,0.6958599189324022
MUZAFFARNAGAR,2005-06,"Builtup,Rural",198.0265739,4.939550359191818
MUZAFFARNAGAR,2005-06,"Builtup,Mining",6.184270402,0.15425967577949612
MUZAFFARNAGAR,2005-06,"Agriculture,Crop land",3517.534309,87.7409406086306
MUZAFFARNAGAR,2005-06,"Agriculture,Plantation",39.87816127,0.9947159209279122
MUZAFFARNAGAR,2005-06,"Agriculture,Fallow",47.59001918,1.1870795505113494
MUZAFFARNAGAR,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
MUZAFFARNAGAR,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
MUZAFFARNAGAR,2005-06,"Forest,Deciduous",19.85943884,0.4953713853828885
MUZAFFARNAGAR,2005-06,"Forest,Forest Plantation",0.0,0.0
MUZAFFARNAGAR,2005-06,"Forest,Scrub Forest",11.22572756,0.28001315939136945
MUZAFFARNAGAR,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
MUZAFFARNAGAR,2005-06,Grass/Grazing,30.32454398,0.7564116732352208
MUZAFFARNAGAR,2005-06,"Barren/Wastelands, Salt Affected",0.0,0.0
MUZAFFARNAGAR,2005-06,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
MUZAFFARNAGAR,2005-06,"Barren/Wastelands, Scrub land",15.92544058,0.3972422195061112
MUZAFFARNAGAR,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
MUZAFFARNAGAR,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
MUZAFFARNAGAR,2005-06,"Barren/Wastelands, Rann",0.0,0.0
MUZAFFARNAGAR,2005-06,"Wetlands/Water, Inland Wetland",46.55418938,1.161241940134697
MUZAFFARNAGAR,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
MUZAFFARNAGAR,2005-06,"Wetlands/Water, River/Stream/Canal",45.85527642,1.1438083417311051
MUZAFFARNAGAR,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",2.145025425,0.05350524881516588
MUZAFFARNAGAR,2005-06,Snow and Glacier,0.0,0.0
PRATAPGARH,2011-12,"Builtup,Urban",35.39,0.9521119182136132
PRATAPGARH,2011-12,"Builtup,Rural",92.48,2.4880279795534035
PRATAPGARH,2011-12,"Builtup,Mining",5.22,0.14043583535108958
PRATAPGARH,2011-12,"Agriculture,Crop land",2460.62,66.19908528383105
PRATAPGARH,2011-12,"Agriculture,Plantation",529.2,14.237288135593221
PRATAPGARH,2011-12,"Agriculture,Fallow",128.6,3.459779391982782
PRATAPGARH,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
